"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"
"NKG7"	"NKG7"	-0.373322783566491	-0.772950212465039	-0.17532011054367	-0.852834863693292	1.214675443919	0.463608204563823	"IS05"	1.214675443919
"ADGRE2"	"ADGRE2"	-0.275642132367132	-1.03284451122582	0.0280004780123972	-0.202000353838532	1.21400723156422	-0.393509749691703	"IS05"	1.21400723156422
"EFHD2"	"EFHD2"	-0.921710391854305	-0.628865296422203	0.607382740747642	-0.678898089368046	1.20927269306076	-0.601789982995901	"IS05"	1.20927269306076
"C2"	"C2"	-0.499805860610253	-1.47580686880256	0.416432232865681	-0.377471932265931	1.20528014875002	0.147122239760423	"IS05"	1.20528014875002
"ANKRD22"	"ANKRD22"	-0.998654630772842	-1.01235205888415	-0.124795990191024	-0.274938858710094	1.20170427729017	0.422514403572753	"IS05"	1.20170427729017
"SAT1"	"SAT1"	-0.220500258879532	-1.22777748483175	-0.407048695289524	0.285435025960643	1.19754213345397	-0.220856435738992	"IS05"	1.19754213345397
"ATP6V1B2"	"ATP6V1B2"	-0.31098135591863	-0.731099541932208	-0.559002463625878	0.228592932639204	1.18448411231976	-0.561886875501265	"IS05"	1.18448411231976
"NINJ1"	"NINJ1"	-1.24151180629603	-1.03621629895339	0.359848956365459	-0.526142528204216	1.1776472200833	0.385475047202425	"IS05"	1.1776472200833
"FCGR3A"	"FCGR3A"	0.709138924298163	-1.11530561066495	-0.623537745653384	0.0224800201452987	1.17614360779466	-0.366608495533887	"IS05"	1.17614360779466
"CTSS"	"CTSS"	-0.732913170883639	-1.43112056375619	0.247146148957406	-0.414662259006839	1.1758010527683	0.580621020136131	"IS05"	1.1758010527683
"DNASE2"	"DNASE2"	-1.55409591927244	-0.783456534825595	0.198205994267131	-0.331058910209664	1.17578151452792	0.198786929288914	"IS05"	1.17578151452792
"LGMN"	"LGMN"	-1.15048569186999	-1.16520674721708	-0.0383105347461684	0.22203764674149	1.17488119010683	0.00649438474556743	"IS05"	1.17488119010683
"FCGR1A"	"FCGR1A"	-0.616452203425538	-1.25364109597066	-0.294098696605505	0.0133821997313992	1.16893853466618	0.380411787060126	"IS05"	1.16893853466618
"CEBPB"	"CEBPB"	0.116961896452434	-1.08299734241586	-0.293826651985287	-0.0228966277073324	1.16793564241616	-0.340622292068772	"IS05"	1.16793564241616
"STAT1"	"STAT1"	-0.945256309685538	-0.806838421511743	-0.232199076922619	-0.435321364368856	1.16755637910777	0.516455185570887	"IS05"	1.16755637910777
"RARRES3"	"RARRES3"	-0.491507637326547	-0.929986519962694	0.113322381334574	-0.876751822539805	1.16547834096832	0.520170486337818	"IS05"	1.16547834096832
"TMEM86A"	"TMEM86A"	-0.784962450295276	-0.80500623135811	-0.25145587123133	0.183336835903981	1.16483583619281	-0.418994316516556	"IS05"	1.16483583619281
"GNAI2"	"GNAI2"	-0.528668645471896	-0.950813304561755	0.663332031170353	-1.03092498200495	1.16472345247397	0.0674669333756011	"IS05"	1.16472345247397
"SHTN1"	"SHTN1"	-1.23690382890777	-0.915534128683196	-0.322732396558439	0.474753027241167	1.16373190230033	-0.239080468267918	"IS05"	1.16373190230033
"PLTP"	"PLTP"	-1.00110835587937	-1.21599879698353	0.216849846162389	-0.185134566172863	1.15846856332644	0.225388576907099	"IS05"	1.15846856332644
"CTSH"	"CTSH"	-0.630869363719577	-1.12857381444353	0.314131738121712	-0.330109129666264	1.15461674756817	-0.0880280849307118	"IS05"	1.15461674756817
"PTAFR"	"PTAFR"	-1.2271537615709	-0.551183359164027	-0.0728626880918895	-0.325735476720374	1.14386951702682	0.0408099019700012	"IS05"	1.14386951702682
"APOL1"	"APOL1"	-0.133836386669629	-0.531965045318162	-0.0912597325572623	-0.733414948558976	1.1421233641009	-0.188989455356969	"IS05"	1.1421233641009
"CFB"	"CFB"	-1.0052000543892	-0.872852957302503	0.379389711255173	-0.167736804823495	1.14010546985017	-0.463383062006382	"IS05"	1.14010546985017
"ALDH2"	"ALDH2"	0.560410516891873	-1.21571606874251	0.0958446741719964	-0.485932295448225	1.13686043886296	-0.289105331749587	"IS05"	1.13686043886296
"CXCL9"	"CXCL9"	-1.00467054149183	-0.985755742068997	-0.483690338668704	-0.000315692809558155	1.13665703484473	0.607208449589047	"IS05"	1.13665703484473
"SLAMF7"	"SLAMF7"	-1.38922369819113	-0.807441296345668	-0.227819368444059	0.0649877787255987	1.13522749977537	0.207609523469766	"IS05"	1.13522749977537
"SCARB2"	"SCARB2"	-1.27708153624271	-0.441620461571593	-0.689868928593215	0.750794185016635	1.1306082174496	-0.719500338527593	"IS05"	1.1306082174496
"SLAMF8"	"SLAMF8"	-1.0185494501064	-0.606509647933143	-0.181360303503099	-0.483309486106629	1.12500865438552	0.363412312422662	"IS05"	1.12500865438552
"CTSC"	"CTSC"	-0.935614297793809	-0.956848508854113	-0.524134360879807	0.0337507770184187	1.12323892701806	0.548065073046139	"IS05"	1.12323892701806
"TNFSF10"	"TNFSF10"	-0.416779707851825	-0.642619840636307	-0.703446539119945	0.103406230366517	1.11521059565048	-0.119121218862697	"IS05"	1.11521059565048
"DOCK4"	"DOCK4"	-0.381916356852692	-0.945376799074874	-0.358788373616439	0.352512416468461	1.11442921056264	-0.504649584687583	"IS05"	1.11442921056264
"KCNMA1"	"KCNMA1"	-0.116258347003406	-0.666147747930598	-0.481127663654342	0.0595513873886179	1.10851961356784	-0.521283445436683	"IS05"	1.10851961356784
"TIFAB"	"TIFAB"	-1.2365318769144	-0.925650612031877	-0.086623281702761	0.36749888196126	1.10813973785493	-0.282282494231665	"IS05"	1.10813973785493
"BRI3"	"BRI3"	-0.439954951216228	-0.990022695902301	-0.232580788199216	0.00302924643215618	1.10768023209478	-0.0730889227504836	"IS05"	1.10768023209478
"ATP6V0C"	"ATP6V0C"	0.10613416527873	-0.897747521407254	-0.133207936418499	-0.756624912797258	1.10673730400829	0.313722459608348	"IS05"	1.10673730400829
"ANXA2"	"ANXA2"	0.0022467053363187	-1.14878343678465	-0.0828251509456796	-0.289476417108323	1.105783526238	0.0422899006363577	"IS05"	1.105783526238
"CTSL"	"CTSL"	-1.37904194353734	-1.15129177024519	0.450855945379302	-0.280318618625367	1.10552632597265	0.329473162646591	"IS05"	1.10552632597265
"FCGRT"	"FCGRT"	-0.429947073712288	-0.740571264052187	-0.167400933648358	0.144848909897415	1.10195760756858	-0.705095529000112	"IS05"	1.10195760756858
"RBM47"	"RBM47"	-0.317100083424305	-0.935092507172015	-0.208515310167554	0.268214751847704	1.09783213877399	-0.616271296996336	"IS05"	1.09783213877399
"CD163"	"CD163"	-0.348506956554275	-1.24210032468364	0.27180290749656	-0.125607786001549	1.09755074504893	-0.246013041143394	"IS05"	1.09755074504893
"NPC2"	"NPC2"	-0.425126687975152	-1.17364051585882	0.242493101875159	-0.543705542388914	1.09557916959833	0.326686123454994	"IS05"	1.09557916959833
"CSF1R"	"CSF1R"	-0.742264546272961	-1.15156357255255	0.41447550050399	-0.0835355549387421	1.09555580700719	-0.332300547033752	"IS05"	1.09555580700719
"CXCL11"	"CXCL11"	-1.21962020935544	-1.01861396911679	-0.264310280480997	0.12915756174261	1.09547827742013	0.421945789110631	"IS05"	1.09547827742013
"GBP5"	"GBP5"	-0.801840000582041	-0.622846712760546	-0.389230146225851	-0.259715924612508	1.09283277356437	0.257998947512324	"IS05"	1.09283277356437
"LGALS9"	"LGALS9"	-0.479214763148145	-0.955294865611822	0.271214140471419	-0.639211845033628	1.08973523775424	0.158532954375123	"IS05"	1.08973523775424
"IFNGR2"	"IFNGR2"	-0.145056818004249	-1.08739352059328	-0.377525591768345	-0.284189008540506	1.08003363606587	0.489408661301731	"IS05"	1.08003363606587
"TLR2"	"TLR2"	-0.281527008321506	-0.99068866899101	-0.924343489938872	0.828135893582011	1.07957096463225	-0.355625632524405	"IS05"	1.07957096463225
"IL13RA1"	"IL13RA1"	-0.542197184243616	-0.786067648276456	-0.345638582452637	0.0217198559515818	1.07836802172023	-0.111810326398548	"IS05"	1.07836802172023
"ME1"	"ME1"	0.271684369467147	-0.891827069768879	-0.272147487303578	-0.123920724192999	1.07026771007211	-0.429420030953074	"IS05"	1.07026771007211
"UBD"	"UBD"	-1.38203478036456	-1.03009401691513	0.555861409467314	-0.631437348697626	1.06932659067471	0.570794479249571	"IS05"	1.06932659067471
"SPRED1"	"SPRED1"	-1.56968131593727	-0.542963440502869	-0.0511525749405158	0.343105871502551	1.06018383513781	-0.509912422559906	"IS05"	1.06018383513781
"CXCL10"	"CXCL10"	-1.13951442550305	-0.964157172467971	-0.321916217520703	0.0291360257084887	1.05813804399214	0.570073514440515	"IS05"	1.05813804399214
"ACSL1"	"ACSL1"	0.0924234945998192	-0.559802396266489	-0.836248571049879	0.104886169413733	1.05668103899304	-0.321031356183321	"IS05"	1.05668103899304
"CXCL16"	"CXCL16"	0.336296139034987	-1.34135668419893	0.0126546726267886	-0.173398130095303	1.05254621276665	-0.107214505459988	"IS05"	1.05254621276665
"NPL"	"NPL"	-0.281845090051407	-1.18108989324173	0.227308965984426	-0.419842873364406	1.04900956807852	0.172633927757288	"IS05"	1.04900956807852
"IL18"	"IL18"	-0.952990582997927	-0.885389626660076	-0.57132946906323	0.630207042670688	1.0488184818088	-0.155313392928756	"IS05"	1.0488184818088
"HNMT"	"HNMT"	-0.817291945945883	-0.954246473381039	0.274324103560216	-0.39878526965271	1.04569683909823	0.150961454151631	"IS05"	1.04569683909823
"CLEC7A"	"CLEC7A"	-0.468714597728696	-0.98548864424834	-0.452264083996681	0.803847196334222	1.04209093819505	-0.74319930685045	"IS05"	1.04209093819505
"FPR3"	"FPR3"	-0.805188282911433	-0.959023569585982	-0.0320832220028233	0.192404492428893	1.04014874734081	-0.248301672377533	"IS05"	1.04014874734081
"SLC15A3"	"SLC15A3"	0.0257878330416971	-1.02241623283533	-0.0290253170897829	-0.437001981974781	1.03467963726587	0.111632983140378	"IS05"	1.03467963726587
"APOL3"	"APOL3"	-1.34655749817269	-0.427986340825307	-0.137567166943264	0.104022295990688	1.03267968166468	-0.341567722124871	"IS05"	1.03267968166468
"CYFIP1"	"CYFIP1"	0.697369758190997	-0.891962546538185	-0.483182538304624	-0.1205972150384	1.03025122537466	-0.387788956901637	"IS05"	1.03025122537466
"NEU1"	"NEU1"	-0.0541892883909638	-0.925095173386652	0.119219664458498	-0.2902062059813	1.02658241686321	-0.34983153681146	"IS05"	1.02658241686321
"CD86"	"CD86"	-0.97550544565487	-0.813071119779807	-0.164657438772572	0.0399720452184479	1.02498355617314	0.0780185525264606	"IS05"	1.02498355617314
"DMXL2"	"DMXL2"	-0.31433238103102	-1.24441326158041	-0.691708977688878	0.968662354737051	1.02411145084974	-0.362646403140076	"IS05"	1.02411145084974
"PRDX1"	"PRDX1"	-0.492911418676922	-1.27710958467785	-0.194998370053547	-0.0544243581355385	1.01839832820326	0.573513046677536	"IS05"	1.01839832820326
"STOM"	"STOM"	0.973332760947671	-0.933880761794684	-0.904443717433671	-0.0690294832268942	1.01632213064307	-0.018314064910335	"IS05"	1.01632213064307
"MRC1"	"MRC1"	-0.582247729595322	-1.31727210877473	0.107722764749239	0.227134115746175	1.01529052701824	-0.0819875523747081	"IS05"	1.01529052701824
"TDO2"	"TDO2"	-1.01735377077561	-1.08020609250538	-0.269355426698632	0.579668411684105	1.0142160687927	-0.0924163779875979	"IS05"	1.0142160687927
"FGL2"	"FGL2"	-0.932068592415409	-1.27757850336269	0.129958153496859	0.348017046386805	1.01287540345777	-0.0765575655326407	"IS05"	1.01287540345777
"LACTB"	"LACTB"	-1.41761239098285	-1.12686039664764	0.353667390644483	-0.222949432765952	1.00748605855542	0.557577759050593	"IS05"	1.00748605855542
"ANXA5"	"ANXA5"	-0.457930291105935	-0.713955475906575	-0.270689097895585	-0.286217653056282	1.00606109991224	0.185444015541859	"IS05"	1.00606109991224
