"LP01"	"LP02"	"LP03"	"LP04"	"LP05"	"LP06"	"LP07"	"LP08"	"LP10"	"LP11"	"LP12"	"LP13"	"LP18"	"LP23"	"LP26"	"LP27"	"LP30"	"LP37"	"LP40"	"LP43"	"LP44"	"LP46"	"LP54"	"LP56"	"LP60"	"LP63"	"LP64"	"LP68"	"LP70"	"LP81"	"LP95"	"LP110"	"LP112"	"LP115"	"LP116"	"LP117"	"LP118"	"LP121"	"LP14"	"LP15"	"LP16"	"LP17"	"LP19"	"LP20"	"LP21"	"LP22"	"LP25"	"LP28"	"LP29"	"LP35"	"LP39"	"LP41"	"LP47"	"LP49"	"LP50"	"LP55"	"LP62"	"LP65"	"LP67"	"LP69"	"LP72"	"LP90"	"LP91"	"LP92"	"LP97"	"LP100"	"LP106"	"LP109"	"LP119"	"LP120"
"FNDC1"	-1.03125714653977	-0.458462186545206	0.465469579082837	-1.47258831662798	1.10436769156338	0.213809264095614	-0.929292901653433	-0.167756233052102	1.4414812364335	0.510317576922272	0.1701259975748	0.972076624934599	0.612595549711059	-1.46806769862689	0.317410658994355	-0.751925838675768	0.446764199625627	0.229970939161921	-0.762952503343451	-0.814894858976937	-0.751919655218275	0.653054165641571	0.979435799794641	-0.610127422257942	-0.844209067480024	-1.35717206114949	-0.156868838596665	1.23857168482071	1.16243220741492	-0.154470575345418	-0.865981105827763	-1.41545944055753	-0.822845081633895	-1.19804582773971	0.829948403673028	-1.40333047731192	1.18800185643321	1.59712436231875	0.345748914791581	0.380758625147476	-0.655994378609417	-0.106659003645445	0.584768607603559	0.420329905050466	-0.124912638881032	0.618268125671819	-0.0963037005729487	1.37904046323062	-0.352586068702642	0.85625702359852	1.43965478063057	-0.319371393637944	-0.0239508599797951	-0.0267039532982166	1.10964927034739	0.05290825034205	0.748820375680218	-0.0275588697164707	1.11503917339773	1.51711565538407	-0.710054110247235	1.48750512218879	-0.749311054874313	-0.912994677892209	-0.8933864278736	0.693338308519836	0.702383502927207	0.67025150328611	1.05494974102177	1.15806349785517
"FBN1"	-0.58985522603872	0.231799719499507	0.949063425126266	-2.01073603527965	-0.00571252974256056	-0.761304399839055	0.824785121443198	0.811743399075522	-0.542899716042807	0.0575604276039531	0.211809494122298	0.437803733834033	-0.44896265094638	-0.551012010023828	0.0508406218089606	0.460856238645859	0.81201887296273	-0.91003337399645	2.67892238802914	-0.788122957874931	1.28148626109402	1.09869033133183	-0.397987959246896	1.61979387326048	0.0858664674881033	-0.148213455533608	1.14507233126349	1.32516262721595	0.549511830432312	-0.381216977161759	0.834246561908959	-0.213016342140911	0.26958333026555	0.0419210347428779	-0.289512048110697	-0.283727018731508	0.575419294215678	-0.122479784308336	1.91332007265259	1.05299810050419	0.7073347229371	-0.337339495769688	1.66944287544747	0.593858228925389	0.418813271841162	-2.08992367744318	-0.854796604310591	1.65810131845433	0.23373435544192	1.65394982217671	0.991967927614102	2.01073728918959	-0.781326459367538	0.739015117913599	0.0621998044129961	0.15029542225994	0.608457444564539	-1.07148935893945	1.01680962169524	0.679675810930655	1.54066144320406	-0.813334157137945	0.49157623360194	0.167528791642803	-1.17184967419	1.20778457425933	0.127077187994804	0.38248264669134	-1.97892286202876	0.261386886979628
"SRPX2"	-1.39049604334254	-1.23849280494122	0.979346200373933	1.11868377415836	1.08420661712834	-1.21483686328927	-0.419149737435129	-0.0102535897604518	0.771124340761307	0.432233925774998	1.53101353107939	0.626088373616603	-0.0852071090571236	0.0575589278894181	0.89836526636569	1.16759397087433	-1.31947388013292	0.536975881548808	0.639265101579531	-1.43862757693184	0.728939176719418	-0.177284453818222	0.508339601306059	0.858534550763792	0.680632134383149	1.15610217672758	0.755947662260608	-0.844424836031863	-0.254783648658566	0.497881900335121	-0.687091352402762	0.119049831949028	0.101822497377782	-0.960803634041406	0.366020176227973	-0.27634874338361	-0.207359922863056	0.412002700478246	-0.743593830558177	-0.567124517465235	-1.0688700572137	1.11925637518442	0.46257444562808	1.20422707611525	0.730327391473151	0.0808201894153761	-0.941601328999657	0.140861708431687	-0.0898304187050468	1.01472280855288	1.08154534961604	1.3878015559157	0.57431258529371	0.162497142162583	0.237676851841354	0.826633124556959	1.2714405811206	1.0357843548482	0.751105172115737	-0.0247104907376605	0.758699361099716	0.417080830139001	0.458896632439637	-0.270751771810349	-0.170011259621784	-0.822561620934625	1.0316701876032	-0.746377834660476	0.976245225303187	0.716911378976408
"CES1"	0.706681591571137	1.1993648158865	1.19234298122173	1.07501733922686	-0.901547754717215	-0.75724061684606	0.806346949696799	0.619154509839191	0.636432294940363	-0.779696519991617	-0.0770152658108919	0.609095179536413	0.844051714836719	-0.571351742237989	-0.967978549494123	-1.31154985770365	-0.708984824345678	0.814984781952337	-0.540880293985753	-1.11022378284013	2.08195045632899	0.885278010713036	0.637089847119851	1.0067842798424	0.627944629772974	0.933730594749738	-0.550339713931953	1.13158977643957	-0.335900578236521	-1.26886559231449	-0.586552317097416	-0.611793814550903	-0.566596122677104	-0.219344126760026	0.7812245446476	-0.582367238866975	0.59628142207119	0.65808836181324	1.10849073206808	-1.36858753909344	0.706725195680543	1.17675600024964	0.629619847613842	-1.3441458621627	0.595964823624377	0.667702922422884	0.686839437765085	0.610575640314043	0.591359221421704	1.04009290159371	0.631277422813847	1.03277005435215	1.14679635636944	0.844385323445472	1.54724350093876	0.725730609620491	0.996255256984168	0.632009220478527	-1.36903066728079	1.03949498020831	1.43977073563794	-1.18819687929205	-1.11134039246066	-0.762216835686746	-0.612654026290052	-0.632348782952036	0.608632628916677	-1.28226182570386	1.5096042442226	0.613754691827428
"JCHAIN"	-0.714725735502606	0.165237754818048	-0.752662761147328	-0.851021775846066	1.00013649580511	-1.14995030708356	0.439435278846089	-1.33325814858493	0.217824338318951	0.0064666752707937	1.08093379956759	-1.26857936730182	-0.632508246024852	1.79166713098918	0.843631918059731	1.61009984454037	-0.224111617899843	-0.949207044047079	0.257794868553647	0.378315458271577	1.74570098352306	1.26645990233984	-0.559485241385082	-1.0694918456954	1.30560403706452	-1.38551456580027	1.57239655838803	0.0497328649465837	-0.762336283869638	-1.62432783527428	-0.652888416330789	0.978280879605262	0.744407477997451	-0.140510355214953	0.438791474434542	0.946694310705814	1.01775846648011	0.646486969957574	0.914758248891547	0.225239536275898	-0.762154458812318	0.323664917430689	0.285210876528316	1.75675364664648	-0.441937236924706	0.205167038796816	0.433694696978791	0.369549472510802	1.3459828173004	1.81501948270999	0.57218929383273	0.407814758097893	-0.30030168702701	-0.751700441112498	0.683506037062095	-0.253803017963405	-1.39965700939687	-1.3836471370379	0.640861514693514	0.905731399298427	-1.48400732864704	1.44445536196495	0.913927256068101	1.88290451607718	0.839851287076363	1.18274429340015	0.658266372425381	0.28451977595229	-1.01993209818588	0.46981617353228
"COL6A3"	-1.00581888803617	-2.05915557627943	0.672434698754954	-0.584334591472489	0.312208947925752	0.685649729921611	-0.760872722717208	-1.36468305910747	-0.468469399023008	0.376608776359762	0.0795976810992862	-0.195055723512873	-2.07426035820367	0.58057399372069	0.660794714260873	-0.0157629357680934	-1.35009091440857	1.01094194605749	-0.454499946345083	-0.192505778937273	1.21258057795033	1.43688746274878	0.146170417873054	-1.02063695609767	-2.3282026230919	-0.769078050502076	0.325657670641573	-1.13038272904193	0.265335064217094	0.486602315966824	0.146118187441396	1.11809106791821	-0.751162677995239	0.132603639814818	-0.0294371126083181	1.19970030334344	-0.723239137404782	-2.34350660093506	0.662846433905523	-0.475986113774696	-0.904176887419362	0.642327827748643	-0.636459067490338	0.727057571708676	1.74610405333111	-0.0492519539942084	0.390015419389499	0.301501821625661	-0.206298147580612	-0.0794709662970062	-0.18127089820246	1.06010297160155	0.891195208853843	-1.28514359350167	-0.598392641489319	1.13154432636718	-0.709095422814793	0.740237523232458	-0.775052142317949	1.11861312723421	1.13102259556713	0.878111782739726	1.02394107626276	0.647563679636394	1.13421144969661	-1.57026657924504	1.04712671051613	-0.00356307557755546	1.42414710259385	1.46047516888327
"CD248"	-0.268393422343589	-0.578529581308443	1.52337112570372	0.6972227283567	0.0761075076337451	1.00121415351585	1.09145176901234	-0.678179382894885	1.20046333362196	-1.66624185523731	0.644608574149014	-0.633626273424107	-0.998684350067405	-0.217736546581348	0.870668497659229	0.275333656225695	0.881490802294849	-0.565331135934049	0.918659102096848	1.39466406337385	0.617594218120257	-0.087504361818759	0.144672786434073	0.690639367399509	0.27438525738766	0.574667721345393	0.960033617554471	0.582731910998687	0.902292146021274	0.251640331280627	0.305178842955532	-0.105873589238818	0.519619561393002	0.510339948331007	0.521470289545295	-0.458129748665728	0.419019487698967	-0.542199962388234	1.63769577688427	-0.297107551994637	0.138524462371824	1.28737424142861	-1.4272459098953	0.857591944312538	1.18708774118881	0.721049848601389	-1.31590557785163	-0.301063712226376	-0.689751537653185	1.26665184808005	1.25608703745999	0.361217392947165	-0.522355702518031	0.248051959754704	-0.41382336113667	1.31679446692155	0.0700807002356352	1.30052443547418	0.790877461985084	0.797731306375534	0.585902769137717	0.142846898177598	-1.32504123671701	1.59524365731136	0.682971658277532	-1.41820857531087	-0.428830262249794	0.675200506449461	0.160584304258019	1.5495068191541
"TNFSF13"	-0.589738423878456	1.117060299378	1.85181526372237	1.19116517745919	0.321933517030414	0.530340895100718	-0.128228410077613	-0.351993932236391	-1.18925549681916	0.874533404305553	-0.451330255792638	0.449530798687783	1.08769381924567	0.941552676347001	1.47705925862868	0.151471513391056	-0.508576473913805	-0.693908904152304	-0.562589466141625	-0.910099165784676	0.358185859728633	2.36885039577788	-0.135718256214036	0.346675747914541	0.570239639896839	1.24590661366686	1.09916072087948	-1.06498372055432	-0.564775045872325	0.744621185446837	-1.22029212791631	-0.231468338859178	-0.533701433608578	-0.639020103610621	1.4581232496337	-0.421112684427945	-0.547584445430883	0.577627818459885	1.43652805421935	0.365884471258149	-1.16517988398597	0.932443976392556	1.19972971147676	-0.0795466423459435	1.21610420327809	-0.115790139113108	-0.312658080952767	0.538035687396694	0.257610968397579	0.656554951215648	-0.802923014163132	0.738057534794201	0.894959638724112	-0.272350584765604	0.85106533586954	-0.182503008676506	1.31026737343993	0.554635986804069	-0.25834342489514	0.715690441973385	1.20588294671784	-1.17482701103556	0.724324169479119	-0.578621544537063	0.706905040305959	0.88450679802076	-0.571986850537521	-0.0569185931745747	0.789065185654182	-0.0013924673563019
"VGLL3"	0.199133217046046	0.0203827224853484	-0.108836725639976	-0.620128085923261	-0.434920191783822	0.417582868220198	0.804098912676311	0.0234276378325606	1.15156789554971	-0.299478659849927	-0.444287342211008	0.357913935931614	-1.667733719507	-0.0894767665515373	2.86765203809416	-0.583805259846	0.687378053071596	-1.33930084955019	1.61608559873154	-0.626979805323067	0.0439680187523363	-0.478467521489528	-0.923539962185437	-0.804002734737996	-0.454324065520038	-1.36184120383037	-0.768207562701139	-0.164374858303567	-0.726853452678179	-0.63210849695207	1.07624524157837	-0.417844957645162	-0.576966748688568	0.0829915977368964	0.251726126727153	-0.886946080725614	-0.129374438270493	1.17400937630805	-1.25055978856633	1.52527828909208	0.627609247160317	-1.72228788668376	0.106742825713824	0.717269873524111	-0.0842832946173185	-1.20628141835769	0.382307383509159	1.6696126222751	0.302465714228073	1.95770413855025	0.823127312892193	-0.258254117000277	1.06225031462829	2.36885452536006	1.03403528079208	0.549060790647904	0.569479425425019	-0.868778983841948	-0.904075034877232	0.161785495268747	-0.742109135408317	2.40877354283001	-0.0488974447412665	0.337356912701554	-1.21223147198261	0.204810626738673	1.74693285764007	1.92208044043848	-0.447341808297629	-1.48026608077514
"LAMB2"	0.949050776934068	-0.231344146651526	0.103836660275112	-0.56163737025216	-1.03305385863226	0.571114419133139	-0.190119502762462	-0.910074622629081	-1.0217708962675	-0.647434961139842	2.41998100528349	0.858211674337238	-0.596421278140039	-0.240816190631465	-0.00260414466061635	-0.736161340560005	-0.830394178291896	-1.02602918236848	-0.294174602519926	1.162969486183	-0.314584798380353	-0.69292971012227	1.58046578398629	0.0437644000961026	-0.00258587509369448	-0.560148111021495	-0.138913231473297	-0.710463144012816	-0.469031354505225	0.683400622861339	1.05221011279489	2.2687580962625	-0.492838197493979	-1.55136781239862	-0.804866179643491	-0.815859067452222	-0.899612942285399	-0.969036749127058	-0.919579204010142	0.159693505802314	0.510329047476345	-0.515204883924924	0.83393508301383	1.39395307871804	-0.735095700540756	0.964548620452459	0.41419245698428	-0.809000475093648	1.27401595507209	-0.0598488298928512	0.117651249702798	-0.0350842016728875	1.07601432319319	0.29414937504546	-0.249420465378863	-0.155463045512253	-0.0831747960293387	-0.0401455021867077	0.267746131841423	1.43801118587635	-0.00760193045772455	-0.0186406521742374	2.61812947212168	1.05726494541764	-0.0737095679489708	-0.991603447664388	2.12866501233334	-0.652935524061938	0.580126305381769	0.422836786771533
"FZD1"	0.411747790963431	-0.146500559589315	0.4881029708252	-0.276205754188538	-1.22684717709426	0.237921944630588	0.242235930747525	0.221580505280433	-0.149803837079269	-0.105043245578576	0.944992975681139	-0.199323600860646	-0.531525958316288	0.456417455150897	1.06323572747841	0.802246321198005	-0.24762340756562	0.149160160819638	0.154297072579187	-0.694071756190593	1.29899562197165	-0.449975067076419	-1.28490027543859	1.06641589638674	0.877004405332583	0.817345226456256	0.35282478619345	-0.232164241445974	-0.436049584571895	0.876578403681309	0.274404551783065	0.18147224179707	0.887946868535186	-0.533774519609767	0.659860560440802	1.06127576036462	0.842502013672384	-0.644315721747785	-0.689838688239241	-2.21909614802854	-0.505973535151114	1.57476898682805	0.841259016845385	1.14296661382763	1.24322246160256	-1.1240107104181	0.932462877735755	-0.014537444783562	0.35108249744327	1.03269359054836	1.15110148115298	0.533737264301739	-0.349351346703262	-0.364296889435274	0.117069277068026	0.877266450044644	-0.165610678076496	-0.141144851464129	-0.0137031065806229	1.03202997427184	0.483995158217978	0.061787895456906	0.703358829929225	0.80507697021396	1.08793044799418	-0.604850942541242	0.676797169140499	0.756307193285425	0.856665155404901	-0.0847039649750411
"PLS3"	0.826088925781704	0.962980773004719	-0.551332660812998	-0.111822954011575	0.400032615268496	-1.1403839275619	-0.526987270956722	0.13827337925002	0.477239231070128	1.09441655344056	0.00397689372028916	0.457425093819393	-0.641343141005352	1.67496824585622	0.247740540275978	-0.38217179459379	0.290291356968859	1.16255093103544	0.0814078624246574	0.297518904644988	0.222766917063843	-0.981011326420808	0.0562544820038056	-2.45171922657824	0.0136394820810956	-0.52783459801012	1.98349679638326	0.858214790569926	-1.02556331073318	-1.96373299317265	0.202700396008131	-0.567115644407109	-0.56770014703413	0.400449184082998	-0.188723914716387	-0.64985524510667	-0.73926920454256	1.1862981212395	-0.80497155512665	1.75017346995537	-0.0437033751111706	1.03671718893198	0.428500377568713	-0.586024794673125	0.782336370866992	0.770991798567156	0.452647114986435	0.429106680378013	1.69536915248503	1.95360606648037	0.376073744219158	0.675165844897119	-0.942175231458319	0.436993776556971	0.669078842476435	-0.733446367493769	0.477710216313046	0.473829699395552	-0.25834636385823	-0.520592675694639	0.00883691138552535	-0.601375809534642	0.111723890250959	0.903151051747003	-0.783765449947554	0.256610744063518	0.360052453278296	0.506223861433286	1.46809575672355	-0.81966738555542
"MSR1"	0.97808118320522	0.49282674199313	1.101566674468	0.611247811644098	0.924742565946535	0.694345214085818	0.614174906841005	1.30394940636278	1.04963750368626	0.568638522989628	1.04066556230774	0.151726196800175	0.814135566869575	-1.62046532369724	1.07463010542881	0.345213135404734	-0.489102008229024	0.73062477630395	0.776952994112456	0.868104371758194	1.06491109575513	0.695103395497353	0.195377441352623	-0.457488064414908	1.50445130858137	0.639421536921253	0.128404750960477	-1.00212280471142	0.0186799264736486	-2.08350350545738	-0.701974516251116	0.11265244892571	0.39607023585288	-1.04161861937513	0.00220465656446527	0.56404035372806	0.281916824895678	-2.16631412159899	0.418257240978701	-0.217637330599116	0.216441889579842	0.874752039267477	0.489100628606849	-1.20979482626293	0.763086177436167	-0.32356170946683	0.350465994875198	0.45905156114481	0.148899527670072	0.823136445075197	-0.42242126116516	0.806354720821779	0.348967610997454	-0.620676723568737	-0.33025421207564	0.893152401961667	1.35916570098324	0.469263104570629	0.553049477672897	0.689373479015583	0.79137983405859	0.0641970573319702	1.19832071646421	-0.316842049986666	1.32215836309749	0.48885935942396	0.548826646274579	0.635635707083541	-0.549696513256007	-1.01371503142536
"PLAU"	0.633200313499496	1.02433016769026	0.0878179717096659	0.163131895707606	0.48450506303087	-0.877588732397437	1.14650307129142	-0.628198437281631	-0.733709052120452	-1.28945041185341	0.264930456009139	-0.261104639477109	-1.24526688516946	-1.14729171729103	-0.256874649915107	0.660008987746266	1.33963859700087	-1.03431407451758	-0.82843680576685	0.05782041898226	-0.225308295268851	-0.358427426699285	2.00012656713588	-0.267629720406242	1.43411721850083	0.307915228943459	-0.501949262982594	1.09068041757344	0.489131181557751	0.368027574377603	0.257774621058545	-1.10551841771838	0.100629976277682	-1.1025101278217	0.0578724683781882	-1.38425485771487	0.663941386534012	0.386157537927127	-0.839896782712083	0.185062985779629	-0.72880420455965	0.718227249994011	1.21632940123048	1.4440431002715	1.60653428514124	0.126927301452462	0.306653285224877	0.586237333406465	-0.0869936597851224	2.35670640743624	1.07335956508097	0.26963302129485	-0.243106267821071	1.57699213219998	-0.465418176543616	0.52221539015248	1.06543116796538	-0.926339420085203	0.479117708185834	0.0802762236380806	-0.131450422685087	0.495669599883994	-0.438389277017651	0.482095885686225	-1.23191904112418	-0.918470635405313	-0.321781151874844	-0.486585235547561	-0.124253427550192	2.02424535083361
"SGCD"	0.220006226159864	0.174898071281321	1.34477922792647	0.739008321557133	-0.282081797333065	1.13419060727195	0.565287672436807	0.355254391559478	0.549713172328389	0.33573162397646	1.1390093273279	0.515446832526322	0.179102101764444	0.116573178285703	0.469292425713166	0.58530673444641	-0.358994059122248	-0.499375606341897	0.766888410359853	-1.08741479357818	0.271052085120835	-0.3442198180906	0.740301481102842	0.390726486610278	1.13606978967002	-0.674986226105132	1.01877072511425	-0.573573793395818	-1.13607255733591	-2.92963781326482	0.011722581413039	0.269556557296598	0.394717799940293	0.524601286522128	-0.624249484555079	0.391232934650399	0.47924720172444	0.371674596769793	1.01615696957909	0.553563353573929	0.859059475592778	1.27689019977811	0.0014184580290105	1.12755793455704	0.384824792144518	0.538555286161398	-0.627805148197819	0.819262661868653	-0.115058574675425	0.580035662627028	0.409584797913905	0.807981229125465	0.052023166362521	-0.90604750444172	0.383734737880055	0.489300260855524	1.16369413366421	-0.233561452558881	1.15925372039752	-0.183019294932553	1.11692767107519	-1.00165972341313	0.300210191561438	0.732404924037463	0.177832247747353	0.552930813941998	-0.672675987278758	-0.621332784621123	-0.490513161006607	-0.184092009650227
"SH3D19"	0.59021632943633	0.613842413801762	-0.639083400635992	-0.758421491069345	0.749112862466453	-0.708333577980605	-1.07053294903316	1.02569135959824	1.24049325777044	0.304079564255817	1.03525546410496	0.91411270290394	1.12788059449717	0.851409485920582	0.851615468926826	1.05722614158916	-0.990608072253952	-1.06489386143808	0.339112628461172	0.828844631570693	1.42851477661352	-1.09767406494191	0.925277682469446	0.958345235230445	1.02825388099483	-1.31597644367777	1.07094367180085	-0.161060332427435	1.28074730340281	1.69787354596685	0.938843230559298	0.838361812535763	-0.651350276597202	-0.534651371692611	-1.02223256980611	-0.957193775270204	-1.02255106672587	-1.43341858517737	0.66175839391145	-0.160122369807428	1.1857390272511	1.06450182480862	1.10327983830912	-0.810415075142132	1.42786657443939	-0.752091686952227	0.989793146419432	0.850638889150816	0.605960251355201	-1.39280159884955	0.820439577488157	1.06037124275855	-0.925978542458837	-0.602243610407867	0.599551281002233	-1.05749215245283	1.3283071956182	0.663946006996591	-0.741503076513273	-0.687667632883589	1.02407116939374	0.800552681882621	0.82407297010481	0.855730321928255	0.427759930498232	0.893791078589735	1.17319881637573	1.09510385633821	-1.01587180935405	-1.84281335302616
"DPYSL3"	0.870213719750104	1.77315125817202	-0.711896706034547	-1.51218893676336	0.906429376566126	-0.945840807460258	0.531336717136971	-0.857646865445527	-0.0323359777716504	0.24586986447916	-0.993805028358098	0.568318533646429	1.04811745194631	1.09534978570207	1.15798154105189	0.488244432602275	-0.740658123623599	0.288427016093708	0.27260578890226	0.451230469084275	-0.440247908189204	0.414575978855714	0.686739493915632	0.163002248726907	-0.665717787466582	0.544239391296603	1.31296114310157	0.223220921121987	-0.833824599878252	-1.79018519005912	0.674018138623211	0.379785610513218	1.29649550185115	0.295644301232971	-0.123823530513319	1.03968870376726	-0.00340153755087116	0.291504128478496	-1.00284085447819	0.212830917986811	-1.03928012944974	0.770702578386516	0.756493701118532	-1.8455117025037	-1.00711685641055	0.497549879320938	0.934634005577929	1.09865437067758	-0.824156799051937	-0.12334418207763	0.270662732195054	-0.00399531389271469	-0.855039352093121	0.900217644848522	1.76617580771724	0.304822584752409	-0.617211742887371	1.54497863996761	0.138620088838601	-0.0265292072308053	0.743699088182078	-0.0344535862360521	0.924574447161491	0.830729389758993	1.97987326445452	0.171744776015694	0.169671431739736	1.47650409918063	1.4661536304717	-0.235319863867497
"THY1"	0.463831968004009	0.255748631913366	0.23689549668575	0.557963252256896	0.249725936349623	0.866581341217167	0.566344501282796	0.0184195403952741	0.57686087847823	0.595204638869027	0.637205787320822	0.516300061720954	0.286011835278083	0.578940078915775	0.0686031191547901	0.151479356547872	0.361212995772928	0.356369798584452	0.251311053985454	0.472246490556134	0.567731016308956	0.848175165179095	-2.19297093275247	0.243699568259608	0.784242470841955	-2.19297093275247	0.76991438248771	0.846995918372278	0.340905949934393	-2.19297093275247	0.0895700702158568	-0.331257972658227	0.545052794217007	0.661300962852387	0.53946340899323	0.225908719431495	0.818882655592928	0.554269511084707	0.814442684278064	0.814852621967602	0.850857354009995	-0.0183730538883954	0.795713725270166	0.372584156599978	0.838800430862724	0.496829880382265	-2.19297093275247	0.605290744984887	0.398941235122762	0.658450418133236	0.428666852670411	0.81140895412807	-0.121147122806841	0.537143436369561	0.588087343748123	0.550310986074997	0.778939608984874	0.547448665333862	0.72576389191505	0.33108000206363	0.653896792322299	0.56040913141065	-2.19297093275247	0.611648245594401	0.494107641275273	0.275618801580396	-2.19297093275247	0.047075631865036	0.501136265101807	0.816735793648147
"DENND5A"	-1.96747831218676	-2.02278539465055	-0.626120197916279	-0.946367283944745	-0.610898926019403	-1.2152265842208	-1.58358444497002	0.370039452349149	-0.26417745030501	0.461118887980821	-1.92772134087615	-2.24559875082536	0.107486488887979	0.516164355112053	1.13341752193354	-1.38280295912186	-0.191939949460392	-0.159198082031746	-0.746070222502827	0.0613843465117035	1.19719046711392	-0.767724575999138	-1.60434181369765	1.67614012756522	0.594365417421486	0.102481024931608	1.49403182863153	-0.981329141211744	-1.10202662784056	1.20913337446117	-0.0126162960314173	-1.95643712492122	0.100325591123369	-1.78885017711521	0.630474299360464	0.808028370551216	0.781329867813309	0.0495660104907498	0.256301156526177	1.02770895753331	0.613383817674606	-1.87234446737811	0.477209959809223	0.70514046166964	0.602911126953766	-1.77741516930383	-0.0735937957150765	1.03643478351187	0.597612474434418	0.822021812025699	1.03246022808439	1.03182836606224	-0.0470199812126889	0.402667625012302	0.999336438161173	-0.0514769916217258	0.573146250730472	0.474263313101137	0.0271987209736979	0.84864452151817	-0.947855914968093	-0.0353630056780161	0.633227488830945	0.420875247478998	1.52178303067757	0.126915704613708	-0.592310720061344	0.0939144080986542	-0.0849460967554065	0.293755234881031
"KIAA1211L"	0.798734273606401	0.930841730948538	0.840262836381999	0.868489168648629	0.765905745619531	0.150358789646114	-0.438828269690298	0.611903112266502	0.635821985224515	0.806639966505283	0.906200340262279	-0.0462705899480302	0.0768622197270896	-0.476864180826189	0.759473154489711	0.847690751857573	0.724505373261301	0.728082714911032	-0.149040787685448	-0.125176846834788	1.13541599473431	-1.21177103555161	0.214325614147775	-1.93051881561927	1.18530547051429	0.758530092037705	-0.576541795083448	0.654720145487177	-0.542755728191136	-1.57844944828193	0.275931464326572	0.851495215446278	0.753624416046548	0.613756310314912	0.607746554599329	-0.845911203242163	0.6540474906525	-0.85565751042266	0.619335923462297	0.663159177252447	0.650522791154148	0.725984783892894	0.750383960717806	-1.93051881561927	-0.143379771506018	0.756064640414551	0.767782842443804	0.604018489517502	0.0725519657683474	1.05653293237593	0.641385942871471	0.281755039311317	0.624696412235171	-1.93051881561927	0.939403910917214	0.839517079080113	0.660190525446219	0.97681159698249	0.774947777760485	0.174806359683499	0.846563939865271	0.798461649856499	0.628198004447948	0.466977919565973	-0.528483443567848	0.979065016744666	-0.287202785482189	-1.56462319477769	-0.738645377381102	-0.120968555396212
"ARFGEF3"	-0.132434619544475	0.819188187684815	-0.481070866527066	-0.219098489471646	0.637557058343447	0.128970866594496	0.0524903573675876	0.893582713976225	0.0981950458068889	0.653286754302145	0.93211200989795	-1.17697660719703	-0.0882181357171961	0.774576384754476	0.574812504781254	0.0773632555678449	-0.37662251914246	0.0630187344873002	0.284309272150548	-0.557407559732012	0.845417851159367	0.157203424668373	0.214742584282637	0.804343194331186	0.914340274701239	-0.463936856645232	0.911562966911635	-0.258758121015493	0.0094536830249304	1.2568933862873	-0.297883936484821	0.69702855654345	-0.693964846856629	0.304393898405101	-0.0745260291378467	0.0890258037118091	-0.0467724112429581	-0.07645615803683	-0.170966416525131	0.987455938594177	0.25281867518612	-0.445544114109959	0.633030307299445	1.45267345478684	-0.315472661805364	-0.165127475896222	0.890848542613175	-0.0338437318276711	0.586490682477025	1.01011348697138	0.907690071920649	-1.64215222870901	-0.0813099568173591	1.041180663984	0.616048874809995	0.670136674332976	0.084160024803434	0.746297580837345	0.0925262288867161	0.187188057239956	-3.35583945739007	0.644841258379465	-0.155170488618599	0.00614353589753139	0.953667923513826	0.971207487635027	0.17439257581969	0.838312622743848	0.8194695954789	0.798296941688799
"PDZRN3"	1.15687341541274	0.727497514738627	-0.386840252538247	0.337641789398813	1.21779852803942	0.340836943044063	-0.876598524857543	0.636315384020545	0.232410821385186	0.382984347519909	-1.16135752877966	0.232410821385186	-1.37551384402868	-0.942211048183364	1.22894526171846	0.255513619260103	-1.30803175884494	0.289155296148804	0.468166672073912	-1.29086904732533	1.71764208274478	-0.393516118302806	-0.58678610092731	-1.23603666638347	1.64003729548801	-0.453367458680139	1.15710059258026	0.22310131424408	-1.24949909968811	1.77818312823816	1.00186500711076	0.232410821385186	0.665401895591185	0.232410821385186	-0.347038454068628	0.232410821385186	-0.511450375651284	0.00698813287349235	0.168569022689259	0.262521642022324	-0.422879628391553	-0.358804566095461	0.0867225641245383	-1.33993727514505	1.12822211816662	0.500438877119946	0.298033471005773	-0.381097560761284	-0.954644411335473	1.84526701930892	1.76935451504237	0.945939354451595	-1.11655560886324	-1.23718597195754	0.303143754592364	1.19667970565499	0.653635819282953	0.319327475264393	0.374684880756874	-1.36810256196634	1.20604800440522	0.256621731735417	0.846071518362222	0.507553917742295	0.232410821385186	0.614338323668289	1.05197837272233	0.9597935247476	0.386330818774427	0.232410821385186
