"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"
"CSNK1D"	"CSNK1D"	1.0653956086254	-0.407988864474458	-0.287344036825232	-0.622385431342737	0.186187760890208	-0.240210076032961	"IS01"	1.0653956086254
"AMY2B"	"AMY2B"	1.06233964278161	-0.608946331011694	-0.0295958899361421	0.895190739501193	-1.08001364496395	-0.767594709106038	"IS01"	1.06233964278161
"RHBDF2"	"RHBDF2"	1.06125029541165	-1.16900470207335	-1.10150811897867	-0.492024252019416	0.784727949699024	0.1931655729231	"IS01"	1.06125029541165
"PRKCZ"	"PRKCZ"	1.06044103682092	-0.789698123018823	-0.753593374802025	-0.416482205186114	0.46405774258303	-0.132473555997705	"IS01"	1.06044103682092
"PARP10"	"PARP10"	1.05967918886334	-0.932981199107469	0.348034992065776	-0.745106305448829	0.608529692521872	-0.503957338888242	"IS01"	1.05967918886334
"VRK3"	"VRK3"	1.05853069316845	-1.00953349240016	-0.267876063417731	-0.140189435777099	0.356614783347533	-0.498533611874856	"IS01"	1.05853069316845
"MTA1"	"MTA1"	1.05740257516446	-0.84129432900511	-0.691717321708035	-0.647732847889492	0.758044890792886	-0.153610081053361	"IS01"	1.05740257516446
"KIAA2026"	"KIAA2026"	1.05370094693768	-1.18759448929517	0.000488171622981609	-0.222462208217126	-0.0770173112093192	0.0614845902590468	"IS01"	1.05370094693768
"MAPKAP1"	"MAPKAP1"	1.04987629520135	-1.22549582786699	-0.884775756530369	-0.0695370427808353	0.48427434978564	-0.0962756565802445	"IS01"	1.04987629520135
"POLL"	"POLL"	1.04693863521122	-0.569856663602604	-0.783061823666446	-0.312005876993079	0.497874076365229	-0.461849948932872	"IS01"	1.04693863521122
"KIAA0100"	"KIAA0100"	1.04644671786612	-0.941179770378964	-0.615878338568701	0.144620309621184	-0.0389908093371356	-0.232196718478058	"IS01"	1.04644671786612
"TAF1C"	"TAF1C"	1.04097026251013	-0.923602982155906	0.244692252941511	-0.239441230002422	0.0640700176893862	-0.461011736992229	"IS01"	1.04097026251013
"MSS51"	"MSS51"	1.03742535341824	-1.31139014518899	-0.325188951577413	0.397095664323129	-0.174023215818896	-0.258701695292271	"IS01"	1.03742535341824
"CAPN15"	"CAPN15"	1.03453598407183	-0.755190165749718	0.0770655415507483	-0.569088276739652	0.572530103709065	-0.627929535513174	"IS01"	1.03453598407183
"SCAMP4"	"SCAMP4"	1.03231416274234	-0.998697891142431	0.223931277761916	-0.516580160858115	0.505739454442541	-0.500111056157474	"IS01"	1.03231416274234
"TELO2"	"TELO2"	1.03019118082997	-1.22074678717255	0.364022148683823	-0.475000225881029	0.366051371301629	-0.293574369177826	"IS01"	1.03019118082997
"SOGA1"	"SOGA1"	1.02785112591838	-0.952839923661254	-0.692754839934133	0.000135833874379588	0.170465379875132	-0.190720438652263	"IS01"	1.02785112591838
"TRMT2B"	"TRMT2B"	1.02198664227521	-0.489940851347467	0.0706054192950807	0.346277693158849	-0.53121538313113	-0.797127726186428	"IS01"	1.02198664227521
"AP5Z1"	"AP5Z1"	1.02132812749367	-0.96866542523939	-0.355833193896822	-0.558551365049868	0.391723174767071	0.0644917031574046	"IS01"	1.02132812749367
"NCLN"	"NCLN"	1.01976314570366	-1.05892118121821	-0.0695434636281782	-0.399281575464169	0.359705233520039	-0.215848523643063	"IS01"	1.01976314570366
"MYO15B"	"MYO15B"	1.01769984603521	-1.15772461808224	-0.225738838363275	-0.0765585143439471	0.574582161468321	-0.659509118541403	"IS01"	1.01769984603521
"TMEM63A"	"TMEM63A"	1.01416241964547	-1.06870929096354	-0.652009388320508	0.000300586905134409	0.55506427698215	-0.517199226180621	"IS01"	1.01416241964547
"PAN2"	"PAN2"	1.01035406454947	-0.984151552345634	-0.388688803298415	0.0263310169409737	-0.0606965511069982	-0.129637929689363	"IS01"	1.01035406454947
"TP53I13"	"TP53I13"	1.00813418714166	-0.635947591860499	-0.68186685640084	-0.498983882463623	0.732437916748163	-0.44138995151655	"IS01"	1.00813418714166
"HEXDC"	"HEXDC"	1.00697030225499	-1.69492016989583	0.196162300131508	-0.247222793325994	0.646856823334458	-0.315194002104814	"IS01"	1.00697030225499
"NFATC2IP"	"NFATC2IP"	0.999361056342645	-0.855970078361043	0.765637778609989	0.139992544400979	-0.545176248775327	-0.640530778267788	"IS01"	0.999361056342645
"TPCN2"	"TPCN2"	0.997982763074778	-1.22282168978706	-0.636570172839384	0.0444901497985827	0.45581456408403	-0.315171373808971	"IS01"	0.997982763074778
"YEATS2"	"YEATS2"	0.995173372233262	-1.39151713331324	0.449730171247332	0.574622345948464	-0.679583243630585	-0.337237403878888	"IS01"	0.995173372233262
"VAC14"	"VAC14"	0.995058267730852	-0.558643306118135	-0.223497182903214	-0.58517066509356	0.107161772690887	-0.0173151516119292	"IS01"	0.995058267730852
"VPS13D"	"VPS13D"	0.994816471785626	-0.604508187633511	-0.488162795911296	0.495803746495526	-0.459231820798704	-0.541076061949755	"IS01"	0.994816471785626
