NAME	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells gamma delta	T cells regulatory (Tregs)	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	NlPHL
CLEC10A	110.766849999213	96.699801644212	68.2906086855293	81.9930521381767	58.0931738875374	78.9649225284387	37.6930710547955	67.6924366186556	155.771150416787	124.513648099438	57.3725471091618	62.9079456814165	483.539946769755	160.899131094227	70.670548581628	5770.23661653212	5168.9829566183	147.759682888884	109.099398765503	151.877454243979	35.5315433136938	146.21583715655	154.526344770341
CLEC2D	1020.19881560239	602.854899558871	135.621602838993	1526.90964243783	1469.16709525134	1718.89104782549	1894.83684929946	1722.19053432742	335.944622175652	2840.79531823741	988.815758949288	348.79495419644	94.8814855171614	79.2173052605846	1465.38216913426	189.268731146663	67.5467060800186	1986.81814633387	45.9933511945847	41.4986485954431	93.0649808016738	69.416863143788	174.260918948843
CLEC4A	272.430340980548	106.640865067015	19.6802853660001	44.6687814167064	97.2115302166674	20.1258456373377	35.8304155060972	68.8136483702817	329.442359842877	76.4294609948379	67.7111841497014	39.6637096451735	2804.51055447333	1146.63683048628	52.6122981779037	6662.77245522543	4234.43558080423	561.823641354721	325.82079563556	551.267577226516	235.125350684307	2817.7238520271	344.510846497066
CLEC5A	425.845023214506	246.639079104262	143.811781088708	113.201913998555	58.4571561531555	95.3338669746557	91.3923161935702	18.6557583180193	157.744315749523	95.6211350053798	184.002595591168	132.991911847012	523.852532836177	2353.9679339173	96.1134588193146	64.4300320537895	1099.9344727387	326.735097752689	771.015620724213	1745.92518274445	106.614313166423	399.748694134005	11.5687180660292
CLEC7A	149.848108845164	143.886467390148	59.7514860521328	88.5172369998051	108.71972685201	91.6156034889577	51.3830212071862	944.845706922428	635.062139976359	95.1321404271847	145.756874947002	90.9412631169974	6137.03606065204	3759.08332300014	286.557680784089	3078.60794534721	5406.29317880804	1181.53841051492	639.857451757188	1343.60872111208	159.986662548491	5297.29722695317	106.722795570622
CLIC2	8.2911895820992	7.74878676006826	118.319122005342	6.45838192672295	11.2989760571935	4.90876927901959	7.76057401266509	5.51413603402011	14.7133079766278	6.32848460123907	25.1139342179224	30.6530054941988	105.556714571075	439.933968365758	1396.65836785197	2228.21035818393	2245.55229019619	5272.06662017024	8.09893664964332	37.2872529900003	8.47268617714622	10.4956947941418	497.658512829066
CMA1	78.6990200790082	69.0300339168969	76.863720334595	25.5480778757462	43.3434345608727	47.1745395203549	77.3458553754599	30.3339171195968	78.6038418751157	40.4465509961873	58.9578514351142	54.07235768039	59.663222864386	46.9443171287142	66.5998892439457	65.1915075107665	45.244228143716	54.2286968062079	1391.08901793172	1638.70065781274	165.009022492337	48.5965463295463	30.1681824595749
COL8A2	137.031483137878	74.3619273160235	23.7945536047396	62.2538648455881	81.561497390682	62.7486896038208	55.8857398780545	63.3237490994232	77.7444755886817	123.732817344654	90.1409938874387	70.0059457681683	278.023208788523	1239.38657437435	34.3343598929288	154.281107901274	130.748248070296	111.033606323838	70.975578901177	60.3726189608392	90.6555572396952	188.013065792435	192.391136717853
COLQ	28.9738631453055	27.5138602622047	23.9711933785317	155.711578907887	68.3703088714635	137.370025212141	36.5067297999559	49.7531508701635	415.398484405555	165.272557899987	409.62416162074	354.366146837599	34.3305200749773	25.0670159141639	87.2694893502822	130.395550166452	31.9826457643725	20.3332185583895	52.4837799692386	37.2445331584509	27.8876657721734	40.695357487464	166.240762827284
CPA3	796.586138564768	657.919737310662	435.385456224149	150.772218049418	25.8848832968126	246.808688892349	230.382341974226	151.16838255563	275.061988576451	146.179834259822	459.311546560699	311.942362164669	136.692286571116	140.134573275809	251.672843001244	209.160493194788	134.093290514783	151.313420483715	28830.5073120539	22768.0494502233	1097.57465973185	522.164642314451	7.04545565078657
CR2	1502.27576729146	565.147984281505	142.300553286335	249.268687151466	290.366547839699	68.7307527735015	18.2416558976111	25.9412666500175	22.3540884255302	25.5593464569532	25.7938750325954	65.7494583107632	35.6395619342355	27.3926885978562	56.9173677081727	40.3301576695197	16.4273248514285	52.4268526673371	16.8894287000557	16.5791569328796	122.481934216022	33.1380266409448	2544.53881085471
CREB5	31.3546528712243	24.7599690886754	32.4075900511227	12.6082798961642	44.4137252283746	7.40849996077105	11.1880822295469	9.79445320938903	15.9416780414086	9.40292518866153	13.2942465318266	14.5931182839652	363.420927196794	23.0530097883521	11.8312705965626	60.0983472586233	229.056479286015	259.243964222241	24.2549484650379	23.5802666644339	15.2911431470169	1380.03970157832	40.5975655776945
CRTAM	55.4543818041832	66.8418598446122	55.3815459401281	1449.83512016935	314.063734613142	115.856335510181	666.027497386293	43.0789198171225	836.986438316894	48.2855523374383	264.538155758805	656.551001777439	213.592766488012	764.151466224833	38.8744767506968	87.2694893502822	130.031762723025	155.954611926082	15.7592264053572	107.491633203531	78.3734263960952	84.1178959310818	1979.65223699051
CSF1	22.1630220176103	21.8822603714365	14.903632117472	23.2441947558645	22.5466128308061	32.6549014581029	238.261239745905	24.7432329380456	39.4006400610582	160.417522398621	22.1402842979201	24.8375366742504	24.8498578044747	689.164380844028	35.8304155060972	23.3302176033713	113.809614952535	95.291626984668	28.6083368810994	62.8634919479184	74.3136137733064	22.7583339565431	77.5513692201242
CSF2	24.3051630363936	18.3193975392538	44.2870898162676	24.6784515239736	42.2427865420654	26.1574047815051	1295.89485498336	23.4091558919772	62.9364400510719	16.3343238168868	48.3980601561785	746.448143062715	27.5131323804688	28.713803593758	19.1373118320598	16.5185781432217	34.307508341653	38.5124342550279	30.1541653629513	1737.04921127369	21.2124661925845	19.7446869991648	21.0025500710635
CSF3R	101.129827430234	29.9111783194714	22.9604136901011	24.644815954972	109.841531939702	36.4760007966906	25.8259109394034	39.750258679688	342.784317035614	86.5277076502432	117.990140473583	46.1650611954101	2345.69175101064	215.117708849274	866.05550078298	739.598122220823	93.7043806603783	68.7468550670934	189.367266091562	214.854631977634	249.132114533963	9291.01339420072	130.55216082822
