"Gene"	"IS01"	"IS02"	"State"	"MaxFC"	"InitialState"
"EP400"	"EP400"	-0.539511576388058	0.539511576388058	"S02"	0.539511576388058	"IS02"
"LUC7L2"	"LUC7L2"	-0.538757790453801	0.538757790453801	"S02"	0.538757790453801	"IS02"
"ZC3H13"	"ZC3H13"	-0.538427060124147	0.538427060124147	"S02"	0.538427060124147	"IS02"
"TOMM40"	"TOMM40"	-0.535230879572341	0.535230879572341	"S02"	0.535230879572341	"IS02"
"SNRPC"	"SNRPC"	-0.534197556465883	0.534197556465883	"S02"	0.534197556465883	"IS02"
"CD6"	"CD6"	-0.532718831660802	0.532718831660802	"S02"	0.532718831660802	"IS02"
"RANBP3"	"RANBP3"	-0.53055922294791	0.53055922294791	"S02"	0.53055922294791	"IS02"
"SART1"	"SART1"	-0.529798728731809	0.529798728731809	"S02"	0.529798728731809	"IS02"
"EIF5B"	"EIF5B"	-0.525821333681534	0.525821333681534	"S02"	0.525821333681534	"IS02"
"UBE2K"	"UBE2K"	-0.524283917989323	0.524283917989323	"S02"	0.524283917989323	"IS02"
"PCNT"	"PCNT"	-0.520618651670403	0.520618651670403	"S02"	0.520618651670403	"IS02"
"UBA52"	"UBA52"	-0.516350651470568	0.516350651470568	"S02"	0.516350651470568	"IS02"
"PQBP1"	"PQBP1"	-0.514959510232719	0.514959510232719	"S02"	0.514959510232719	"IS02"
"CHD4"	"CHD4"	-0.510771104091165	0.510771104091165	"S02"	0.510771104091165	"IS02"
"RPL5"	"RPL5"	-0.507770138034107	0.507770138034107	"S02"	0.507770138034107	"IS02"
"POLR1A"	"POLR1A"	-0.503945216232709	0.503945216232709	"S02"	0.503945216232709	"IS02"
"SGF29"	"SGF29"	-0.499165802292125	0.499165802292125	"S02"	0.499165802292125	"IS02"
"EXOSC2"	"EXOSC2"	-0.498396844595685	0.498396844595685	"S02"	0.498396844595685	"IS02"
"MRPS21"	"MRPS21"	-0.496938848125194	0.496938848125194	"S02"	0.496938848125194	"IS02"
"CHD6"	"CHD6"	-0.487369743115027	0.487369743115027	"S02"	0.487369743115027	"IS02"
"DNAJA2"	"DNAJA2"	-0.485834259378099	0.485834259378099	"S02"	0.485834259378099	"IS02"
"RSL1D1"	"RSL1D1"	-0.484603024728227	0.484603024728227	"S02"	0.484603024728227	"IS02"
"SRSF11"	"SRSF11"	-0.48406874553942	0.48406874553942	"S02"	0.48406874553942	"IS02"
"ANKRD12"	"ANKRD12"	-0.479796673624662	0.479796673624662	"S02"	0.479796673624662	"IS02"
"GTPBP4"	"GTPBP4"	-0.477787991063363	0.477787991063363	"S02"	0.477787991063363	"IS02"
"SNAPC4"	"SNAPC4"	-0.477723013729994	0.477723013729994	"S02"	0.477723013729994	"IS02"
"PABPC4"	"PABPC4"	-0.476125246000993	0.476125246000993	"S02"	0.476125246000993	"IS02"
"HIST1H1C"	"HIST1H1C"	-0.469319859555281	0.469319859555281	"S02"	0.469319859555281	"IS02"
"DDX46"	"DDX46"	-0.467348959005706	0.467348959005706	"S02"	0.467348959005706	"IS02"
"NUCB1"	"NUCB1"	-0.465027506723408	0.465027506723408	"S02"	0.465027506723408	"IS02"
"PSMG1"	"PSMG1"	-0.463264116169187	0.463264116169187	"S02"	0.463264116169187	"IS02"
"NASP"	"NASP"	-0.463142195698094	0.463142195698094	"S02"	0.463142195698094	"IS02"
"HMCES"	"HMCES"	-0.46199585195609	0.46199585195609	"S02"	0.46199585195609	"IS02"
"CLASRP"	"CLASRP"	-0.46191292513657	0.46191292513657	"S02"	0.46191292513657	"IS02"
"NR1H2"	"NR1H2"	-0.460477454307224	0.460477454307224	"S02"	0.460477454307224	"IS02"
"RBMX"	"RBMX"	-0.460261746847059	0.460261746847059	"S02"	0.460261746847059	"IS02"
"RPL13A"	"RPL13A"	-0.456489464934343	0.456489464934343	"S02"	0.456489464934343	"IS02"
"PTPN7"	"PTPN7"	-0.4538061292202	0.4538061292202	"S02"	0.4538061292202	"IS02"
"PSMD4"	"PSMD4"	-0.452647907319796	0.452647907319796	"S02"	0.452647907319796	"IS02"
"CDK11A"	"CDK11A"	-0.445138940599515	0.445138940599515	"S02"	0.445138940599515	"IS02"
"TONSL"	"TONSL"	-0.44150435512726	0.44150435512726	"S02"	0.44150435512726	"IS02"
"GTF2F1"	"GTF2F1"	-0.437268932827539	0.437268932827539	"S02"	0.437268932827539	"IS02"
"PSMD2"	"PSMD2"	-0.435007403402486	0.435007403402486	"S02"	0.435007403402486	"IS02"
"MAL"	"MAL"	-0.434084631463047	0.434084631463047	"S02"	0.434084631463047	"IS02"
"PDCL3"	"PDCL3"	-0.433822032663514	0.433822032663514	"S02"	0.433822032663514	"IS02"
"SAFB"	"SAFB"	-0.431909322431236	0.431909322431236	"S02"	0.431909322431236	"IS02"
"POLR3GL"	"POLR3GL"	-0.431797009784617	0.431797009784617	"S02"	0.431797009784617	"IS02"
"KPNA1"	"KPNA1"	-0.427207264783852	0.427207264783852	"S02"	0.427207264783852	"IS02"
"HDGF"	"HDGF"	-0.427120641508115	0.427120641508115	"S02"	0.427120641508115	"IS02"
"METAP2"	"METAP2"	-0.423444400796281	0.423444400796281	"S02"	0.423444400796281	"IS02"
"LSM3"	"LSM3"	-0.421234813250208	0.421234813250208	"S02"	0.421234813250208	"IS02"
"ZMAT2"	"ZMAT2"	-0.409059394135587	0.409059394135587	"S02"	0.409059394135587	"IS02"
"DKC1"	"DKC1"	-0.407042477634214	0.407042477634214	"S02"	0.407042477634214	"IS02"
"COPS6"	"COPS6"	-0.406405712784272	0.406405712784272	"S02"	0.406405712784272	"IS02"
"YBX1"	"YBX1"	-0.402397916166747	0.402397916166747	"S02"	0.402397916166747	"IS02"
"RPL23"	"RPL23"	-0.396154659129578	0.396154659129578	"S02"	0.396154659129578	"IS02"
"POLR2J"	"POLR2J"	-0.393962515900322	0.393962515900322	"S02"	0.393962515900322	"IS02"
"SRSF3"	"SRSF3"	-0.392945409536545	0.392945409536545	"S02"	0.392945409536545	"IS02"
"GTF3C6"	"GTF3C6"	-0.389223064726526	0.389223064726526	"S02"	0.389223064726526	"IS02"
"GYPC"	"GYPC"	-0.386733087625011	0.386733087625011	"S02"	0.386733087625011	"IS02"
"HMGB2"	"HMGB2"	-0.384187355505414	0.384187355505414	"S02"	0.384187355505414	"IS02"
"HNRNPH3"	"HNRNPH3"	-0.382803788272121	0.382803788272121	"S02"	0.382803788272121	"IS02"
"RPL36AL"	"RPL36AL"	-0.379503850844388	0.379503850844388	"S02"	0.379503850844388	"IS02"
"APOBR"	"APOBR"	-0.3791173565194	0.3791173565194	"S02"	0.3791173565194	"IS02"
"RPL28"	"RPL28"	-0.365083126155251	0.365083126155251	"S02"	0.365083126155251	"IS02"
"CDC26"	"CDC26"	-0.361422912722185	0.361422912722185	"S02"	0.361422912722185	"IS02"
"IRF2"	"IRF2"	-0.360864221391989	0.360864221391989	"S02"	0.360864221391989	"IS02"
"DNAJC11"	"DNAJC11"	-0.357598816244405	0.357598816244405	"S02"	0.357598816244405	"IS02"
"GNAI2"	"GNAI2"	-0.356532098988286	0.356532098988286	"S02"	0.356532098988286	"IS02"
"RPL17"	"RPL17"	-0.355487579417121	0.355487579417121	"S02"	0.355487579417121	"IS02"
"RBM5"	"RBM5"	-0.354604598651286	0.354604598651286	"S02"	0.354604598651286	"IS02"
"FBL"	"FBL"	-0.349473280602829	0.349473280602829	"S02"	0.349473280602829	"IS02"
"RASA2"	"RASA2"	-0.343409937124536	0.343409937124536	"S02"	0.343409937124536	"IS02"
"SSRP1"	"SSRP1"	-0.319946608574559	0.319946608574559	"S02"	0.319946608574559	"IS02"
"MAP1LC3B"	"MAP1LC3B"	-0.315698418826073	0.315698418826073	"S02"	0.315698418826073	"IS02"
"BCLAF1"	"BCLAF1"	-0.308719888986595	0.308719888986595	"S02"	0.308719888986595	"IS02"
"CDC37"	"CDC37"	-0.307017436142293	0.307017436142293	"S02"	0.307017436142293	"IS02"
"SPAG7"	"SPAG7"	-0.303104886868601	0.303104886868601	"S02"	0.303104886868601	"IS02"
"TMED9"	"TMED9"	-0.301617303768429	0.301617303768429	"S02"	0.301617303768429	"IS02"
"RALBP1"	"RALBP1"	-0.300817196454151	0.300817196454151	"S02"	0.300817196454151	"IS02"
"API5"	"API5"	-0.296865137046538	0.296865137046538	"S02"	0.296865137046538	"IS02"
"MIB2"	"MIB2"	-0.277178086362652	0.277178086362652	"S02"	0.277178086362652	"IS02"
"DDX19A"	"DDX19A"	-0.27516550376853	0.27516550376853	"S02"	0.27516550376853	"IS02"
"SEC62"	"SEC62"	-0.271979034301013	0.271979034301013	"S02"	0.271979034301013	"IS02"
"HSPE1"	"HSPE1"	-0.269614425948903	0.269614425948903	"S02"	0.269614425948903	"IS02"
"NDUFAF2"	"NDUFAF2"	-0.267038974826845	0.267038974826845	"S02"	0.267038974826845	"IS02"
"NACA"	"NACA"	-0.266139728018985	0.266139728018985	"S02"	0.266139728018985	"IS02"
"GOLGA8B"	"GOLGA8B"	-0.255863517346009	0.255863517346009	"S02"	0.255863517346009	"IS02"
"COX5B"	"COX5B"	-0.255004404992728	0.255004404992728	"S02"	0.255004404992728	"IS02"
"SF3A3"	"SF3A3"	-0.249724870218427	0.249724870218427	"S02"	0.249724870218427	"IS02"
"TCF25"	"TCF25"	-0.247545066304343	0.247545066304343	"S02"	0.247545066304343	"IS02"
"RPLP2"	"RPLP2"	-0.245444945439016	0.245444945439016	"S02"	0.245444945439016	"IS02"
"DDX54"	"DDX54"	-0.234349920608338	0.234349920608338	"S02"	0.234349920608338	"IS02"
"CLINT1"	"CLINT1"	-0.229725174795566	0.229725174795566	"S02"	0.229725174795566	"IS02"
"TMSB10"	"TMSB10"	-0.229079575889641	0.229079575889641	"S02"	0.229079575889641	"IS02"
"RPL22"	"RPL22"	-0.227630884865081	0.227630884865081	"S02"	0.227630884865081	"IS02"
"CCDC134"	"CCDC134"	-0.226367263313111	0.226367263313111	"S02"	0.226367263313111	"IS02"
"RBM17"	"RBM17"	-0.222686366590905	0.222686366590905	"S02"	0.222686366590905	"IS02"
"ARHGAP11A"	"ARHGAP11A"	-0.220533022483835	0.220533022483835	"S02"	0.220533022483835	"IS02"
"EEF1B2"	"EEF1B2"	-0.219279918529468	0.219279918529468	"S02"	0.219279918529468	"IS02"
"TPT1"	"TPT1"	-0.21386601154366	0.21386601154366	"S02"	0.21386601154366	"IS02"
"TNIK"	"TNIK"	-0.213396171880116	0.213396171880116	"S02"	0.213396171880116	"IS02"
"NME2"	"NME2"	-0.201281969621681	0.201281969621681	"S02"	0.201281969621681	"IS02"
"ILF2"	"ILF2"	-0.200672328004135	0.200672328004135	"S02"	0.200672328004135	"IS02"
"MYB"	"MYB"	-0.197800219013167	0.197800219013167	"S02"	0.197800219013167	"IS02"
"PES1"	"PES1"	-0.18707663438044	0.18707663438044	"S02"	0.18707663438044	"IS02"
"CD4"	"CD4"	-0.180419496420682	0.180419496420682	"S02"	0.180419496420682	"IS02"
"ZNF330"	"ZNF330"	-0.17943650449688	0.17943650449688	"S02"	0.17943650449688	"IS02"
"TTC1"	"TTC1"	-0.172147405888601	0.172147405888601	"S02"	0.172147405888601	"IS02"
"HSPA5"	"HSPA5"	-0.167605752239109	0.167605752239109	"S02"	0.167605752239109	"IS02"
"IL23A"	"IL23A"	-0.164732803628829	0.164732803628829	"S02"	0.164732803628829	"IS02"
"PUS3"	"PUS3"	-0.160716117494414	0.160716117494414	"S02"	0.160716117494414	"IS02"
"COQ5"	"COQ5"	-0.160599112707921	0.160599112707921	"S02"	0.160599112707921	"IS02"
"SMC1A"	"SMC1A"	-0.150098814684747	0.150098814684747	"S02"	0.150098814684747	"IS02"
"COX17"	"COX17"	-0.135802587511412	0.135802587511412	"S02"	0.135802587511412	"IS02"
"PRPF40A"	"PRPF40A"	-0.134882047611392	0.134882047611392	"S02"	0.134882047611392	"IS02"
"NSRP1"	"NSRP1"	-0.130672328482025	0.130672328482025	"S02"	0.130672328482025	"IS02"
"DDX27"	"DDX27"	-0.129596394571405	0.129596394571405	"S02"	0.129596394571405	"IS02"
"AP3D1"	"AP3D1"	-0.128128172137312	0.128128172137312	"S02"	0.128128172137312	"IS02"
"PBXIP1"	"PBXIP1"	-0.128033939005765	0.128033939005765	"S02"	0.128033939005765	"IS02"
"RBM10"	"RBM10"	-0.124628030870418	0.124628030870418	"S02"	0.124628030870418	"IS02"
"EEF1G"	"EEF1G"	-0.105974044300091	0.105974044300091	"S02"	0.105974044300091	"IS02"
"ZNF830"	"ZNF830"	-0.10454364951973	0.10454364951973	"S02"	0.10454364951973	"IS02"
"RPS14"	"RPS14"	-0.0958072328959625	0.0958072328959625	"S02"	0.0958072328959625	"IS02"
"CBWD3"	"CBWD3"	-0.081828348389429	0.081828348389429	"S02"	0.081828348389429	"IS02"
"PHB2"	"PHB2"	-0.0817302032327363	0.0817302032327363	"S02"	0.0817302032327363	"IS02"
"PRPF31"	"PRPF31"	-0.0759885750167355	0.0759885750167355	"S02"	0.0759885750167355	"IS02"
"RECQL"	"RECQL"	-0.0733363383146455	0.0733363383146455	"S02"	0.0733363383146455	"IS02"
"RPS25"	"RPS25"	-0.0724549791414495	0.0724549791414495	"S02"	0.0724549791414495	"IS02"
"EFHD2"	"EFHD2"	-0.0717317655204053	0.0717317655204053	"S02"	0.0717317655204053	"IS02"
"ULK4"	"ULK4"	-0.0615537138944648	0.0615537138944648	"S02"	0.0615537138944648	"IS02"
"RBM28"	"RBM28"	-0.0570623981988314	0.0570623981988314	"S02"	0.0570623981988314	"IS02"
"GPI"	"GPI"	-0.0530314040128014	0.0530314040128014	"S02"	0.0530314040128014	"IS02"
"AIFM1"	"AIFM1"	-0.0529134282552375	0.0529134282552375	"S02"	0.0529134282552375	"IS02"
"RPL24"	"RPL24"	-0.0518055665539034	0.0518055665539034	"S02"	0.0518055665539034	"IS02"
"SERBP1"	"SERBP1"	-0.0502081324548261	0.0502081324548261	"S02"	0.0502081324548261	"IS02"
"NPM3"	"NPM3"	-0.0486913805482657	0.0486913805482657	"S02"	0.0486913805482657	"IS02"
"GADD45GIP1"	"GADD45GIP1"	-0.0393847148700855	0.0393847148700855	"S02"	0.0393847148700855	"IS02"
"NDUFS5"	"NDUFS5"	-0.0355165748073726	0.0355165748073726	"S02"	0.0355165748073726	"IS02"
"WDR60"	"WDR60"	-0.0320891914158679	0.0320891914158679	"S02"	0.0320891914158679	"IS02"
"GOLIM4"	"GOLIM4"	-0.0317007103413429	0.0317007103413429	"S02"	0.0317007103413429	"IS02"
"TCEAL4"	"TCEAL4"	-0.026593606108135	0.026593606108135	"S02"	0.026593606108135	"IS02"
"NDUFA12"	"NDUFA12"	-0.02494790997772	0.02494790997772	"S02"	0.02494790997772	"IS02"
"PARP1"	"PARP1"	-0.0237268597063861	0.0237268597063861	"S02"	0.0237268597063861	"IS02"
"RPS5"	"RPS5"	-0.0205323781474648	0.0205323781474648	"S02"	0.0205323781474648	"IS02"
"CHST2"	"CHST2"	-0.0139331122149113	0.0139331122149113	"S02"	0.0139331122149113	"IS02"
"GNL2"	"GNL2"	-0.00933527554512708	0.00933527554512708	"S02"	0.00933527554512708	"IS02"
"GRPEL1"	"GRPEL1"	-0.00728458142465451	0.00728458142465451	"S02"	0.00728458142465451	"IS02"
"MLKL"	"MLKL"	-0.00492422950718671	0.00492422950718671	"S02"	0.00492422950718671	"IS02"
"MAP2K1"	"MAP2K1"	-0.00407998475049977	0.00407998475049977	"S02"	0.00407998475049977	"IS02"
