"IS01"	"IS02"	"IS03"	"IS04"	"IS05"
"GZF1__neg"	9.07334500884202	3.22435367334598e-12	2.22044604925031e-16	3.18928953000613	7.19669840754584
"HBG2__neg"	6.07815693116994	7.48340883802446	2.22044604925031e-16	5.33779469294909	2.22044604925031e-16
"HNRNPC__neg"	2.9568584491508	5.16681336580261	2.37384200862317	1.98638149506679	6.1573163911601
"IFNA8__neg"	8.1815976108864	10.3169379022326	2.22044604925031e-16	2.22044604925031e-16	3.0027366889354
"IGSF1__neg"	1.916629672852	1.7287887467113	2.22044604925031e-16	8.31054881308287	6.05015014968223
"KLHL40__neg"	7.91105542859811	10.6663946545811	2.22044604925031e-16	2.22044604925031e-16	2.92550027322116
"LAMTOR2__neg"	2.22044604925031e-16	0.923186295584859	0.054987868206898	2.83108500356229	7.85193842996853
"LIN7C__neg"	1.0301080349931	2.16310765109872	13.1250319065746	2.22044604925031e-16	1.59086668124324
"LSM11__neg"	5.15882754013615	2.22044604925031e-16	5.08793260693025	2.22044604925031e-16	7.24061100984161
"MAP4K4__neg"	9.85247490938082	0.324110675797008	2.00025762442087	2.74101100573694	4.74185028375942
"METTL15__neg"	4.31055110004565	2.16099446922812	8.12129965785492	2.22044604925031e-16	3.15657556483939
"MGAT2__neg"	4.8881068470765	2.81033430871272	5.54608196572485	2.22044604925031e-16	5.84750268286329
"NAA25__neg"	5.78785452695151	1.09324341113576e-06	9.16198635311014	2.22044604925031e-16	4.46142434976431
"NDUFA5__neg"	2.9720046580267	5.99852530995999	6.9413993746751	2.22044604925031e-16	2.18469079890024
"NMRK1__neg"	3.44684108737858	2.22044604925031e-16	2.95463154634939	3.61164557812098	7.08382737402544
"NR2C1__neg"	6.54329479413457	2.22044604925031e-16	4.56901190040022	0.594521839375471	7.68547110925214
"NYAP1__neg"	3.63754491462473	3.26673586563246	2.22044604925031e-16	5.99852060121521	5.26001645858263
"PCDHA10__neg"	8.91919593925042	6.12968128450946	2.22044604925031e-16	1.61902042619556	3.7313988048652
"PCNP__neg"	3.86297071197761	4.80704328457397	6.51174821099087	2.22044604925031e-16	2.22044604925031e-16
"PDZK1IP1__neg"	6.98005341542423	11.8711642005563	1.49532144694025	0.346192047945637	2.22044604925031e-16
"PHTF2__neg"	3.89839011464418	1.03845959170234	7.00175239072379	2.22044604925031e-16	4.32905544369876
"PPARD__neg"	8.74678672395904	2.22044604925031e-16	1.05979975378114	5.12410625406461	4.24123924294444
"PTBP3__neg"	0.574554963456274	4.81235158134652	8.99493312225923	2.22044604925031e-16	2.10270345351387
"PTPRE__neg"	1.80177620522436	1.27259187988779	2.22044604925031e-16	6.69029450921079	7.00588526813117
"QPCT__neg"	2.22044604925031e-16	4.30877623673221	0.161097908592217	2.48369142523235	10.2740196722241
"RAB3A__neg"	2.22044604925031e-16	0.58285160209003	0.774534320414665	4.9868105332021	10.2030727631602
"RAD23B__neg"	5.06521238747937e-05	2.05601125185406	7.59039367512758	2.33458073290285	3.16825572272305
"RAP2A__neg"	0.691869544257932	1.45222608952282	6.49353869994546	2.22044604925031e-16	4.97692395037614
"RBM42__neg"	1.29063434788774	2.38680325912937	2.22044604925031e-16	7.1247622018935	7.13327032193131
"RFC3__neg"	2.47498078958066	2.6580787466672	7.93096740891246	2.22044604925031e-16	6.28905524528176
"RFK__neg"	1.35743311263763	3.4080327745921	6.63455353270237	2.22044604925031e-16	7.32331102165089
"SCNN1D__neg"	8.03810746883549	2.22044604925031e-16	0.438141349310665	3.91383472786535	7.13257080823182
"SCP2__neg"	2.22044604925031e-16	6.96330522791668	11.4108987217117	0.595154948183183	2.22044604925031e-16
"SECISBP2L__neg"	4.15239460808854	2.22044604925031e-16	8.37602994184024	2.22044604925031e-16	5.81271195992707
"SEL1L3__neg"	6.31744884797963	0.0391180552683971	8.705767932525	0.302637633197862	3.83497097757709
"SLC19A2__neg"	3.03698043154077	2.02858558714962	7.09099252512206	2.22044604925031e-16	5.83744345112896
"SLC22A13__neg"	3.17940016479245	7.52905453418722	2.22044604925031e-16	4.18353925515955	3.96553714688609
"SLC2A10__neg"	1.07830738346776	5.95833588555151	2.22044604925031e-16	3.23414075664591	8.17016968748253
"SLC38A5__neg"	3.37569002656775	2.22044604925031e-16	0.596955478092621	6.80766565774413	6.84770061512028
"SLITRK2__neg"	0.922282425692827	5.03123206186576	2.22044604925031e-16	4.19926859887266	7.66561933363165
"SPAST__neg"	7.10986590715714	5.26177705801202	5.88789713336189	1.63047051264964e-15	1.27478145671547
"SPIN2A__neg"	5.99628504065428	5.25753342297881	1.12239127736511	2.20754720484742	4.98214345032632
"STXBP5__neg"	6.9125348961069	1.53667479935654	7.58170150590125	0.000119577911834531	0.298578592114419
"SUCNR1__neg"	2.22044604925031e-16	4.72848377288335	0.94322374804902	1.07276800706081	6.77563352814638
"SUMO1__neg"	2.22044604925031e-16	6.02017113433126	5.67640871763122	1.24792011751589	6.01603677706282
"SYCE1__neg"	4.4898291126075	6.22551906303929	2.22044604925031e-16	2.50519364444281	5.8402955402063
"SYT1__neg"	2.22044604925031e-16	6.41696150901487	1.02784136009337	4.43792693431063	6.23071304623229
"TAS2R42__neg"	7.98853499618284	12.0250457330678	2.22044604925031e-16	2.22044604925031e-16	1.45616969511519
"TBL2__neg"	5.53769991415931	2.14206244805548	0.188971308432692	3.9007821271874	6.42199238323905
"TICAM2__neg"	2.22044604925031e-16	0.238004298607953	0.0945657262265071	2.10740266600699	12.3178381801148
"TMEM116__neg"	9.83448173779738	2.22044604925031e-16	6.62322550899525	2.22044604925031e-16	3.61070605205677
"TMSB15B__neg"	4.0361817677512	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	12.4066133098147
"TPX2__neg"	3.70502470057812	4.26588200195668	2.55545762477127e-14	4.96118015562624	5.5260423974264
"TRAK2__neg"	8.05769642718269	6.11338640805091	4.43239621101308	0.274157738412215	2.22044604925031e-16
"TRAPPC4__neg"	6.44986981102099	2.22044604925031e-16	6.03438151196648	1.76341963539403	3.77403525608809
"TRPM6__neg"	4.40050723799026	2.98661485933117	2.22044604925031e-16	4.16279284832658	6.68284964050143
"VAMP1__neg"	9.9419732713802	2.22044604925031e-16	3.80606141717763	1.00946229971404	4.16830229768322
"VAMP7__neg"	2.22044604925031e-16	6.86274611538804	10.748281572687	1.1627324721243	2.22044604925031e-16
"VMA21__neg"	2.14385097969173	2.22044604925031e-16	12.5617546247736	2.22044604925031e-16	0.900857214266425
"WDR1__neg"	1.23346870559983	2.22044604925031e-16	2.22044604925031e-16	10.1427579233809	2.17538911748156
"ZDHHC21__neg"	3.74628723047952	2.22044604925031e-16	10.8326366614096	2.22044604925031e-16	3.5670809157567
"ZKSCAN1__neg"	5.29219427880764	2.22044604925031e-16	2.22044604925031e-16	2.71837096305189	8.81770668978544
"ZNF28__neg"	2.41392648281016	1.50372650520832	5.81422612597791	3.04601545982617	6.21338092677219
"ZNF367__neg"	4.32373734917664	1.80676214671173	6.34213171888355	1.86681373790636	3.02729323110917
"ZNF670__neg"	2.48653332700196	3.91128999885642	5.99945898453333	2.22044604925031e-16	7.32373004338348
"ABI1__neg"	1.65445325707143	1.6905925851586	9.93542776570585	2.22044604925031e-16	5.08463297919029
"ACADM__neg"	0.95648470332175	2.24027518444259	7.05319314304351	2.22044604925031e-16	6.73108685854477
"ACCS__neg"	6.13730403916404	2.22044604925031e-16	2.93152606972023	1.58306170983316	5.70258787435984
"ACSL3__neg"	3.1986343676087	4.75684507271453	7.1078873189159	0.118932639721115	4.54203793260716
"ADO__neg"	4.26706886594928	1.4642686096625	8.42908798059746	2.22044604925031e-16	4.83840678273856
"AEBP2__neg"	6.40285704275456	4.30950021768424	2.49884549783339	1.72570328402362	5.1446200660944
"AGFG1__neg"	1.63059935684828	0.137433711914038	8.97779654797022	2.22044604925031e-16	3.15307756797687
"AMD1__neg"	0.873090892979618	3.7947464566368	13.2525378791228	6.4033541354744e-14	2.22044604925031e-16
"ANKIB1__neg"	3.45004441056198	2.22044604925031e-16	5.72402167307855	3.1901676662833	6.30376875124765
"AP2M1__neg"	8.72823211036443e-06	4.71822597235239	4.51060911510199	5.19116178837821	2.17481513622577
"APH1B__neg"	2.22044604925031e-16	4.26605498536572e-08	0.996506099238724	6.61438106589862	4.97133600565949
"ARHGEF1__neg"	6.76178882033529	2.22044604925031e-16	2.22044604925031e-16	5.37004095257479	5.56242029227021
"ATP2A2__neg"	4.51110427699054	1.84109204245074	6.41375890852168	0.732808146596224	3.06189850344507
"ATXN10__neg"	6.17148512165326	1.75200470424094	3.74049565385878	1.22961475104806	5.83015311274065
"BARD1__neg"	3.72077442870676	0.823929342197375	4.97375287255762	3.89434382199997	3.81372075594699
"C19orf68__neg"	8.26434965092336	2.22044604925031e-16	2.22044604925031e-16	3.64251833094508	5.30432960473001
"CAMSAP2__neg"	1.40371020636565	5.5708926473704	2.22044604925031e-16	0.768600329788883	8.87593860213892
"CCNG1__neg"	2.61040567427497	3.5543641607356	8.70007026491413	1.0671948182074	2.38271203293766
"CD164__neg"	1.00305209710503	2.38001549030994	11.9704027126769	2.22044604925031e-16	3.1267597466124
"CHIC1__neg"	9.92666794149394	4.28679780683317	2.97719598059101	2.22044604925031e-16	2.45099626727988
"CLK4__neg"	6.28758507863006	0.114128248583401	6.09413061766098	2.22044604925031e-16	4.12946024732187
"COX7B__neg"	2.22044604925031e-16	6.61778598229479	0.0405980899596375	2.66506839237406	7.7745790548542
"CPPED1__neg"	2.22044604925031e-16	1.06172682148777	1.22429640372608	2.79519345821746	8.17107153286789
"CYBRD1__neg"	4.90814013720252	5.76470208938677	3.8976609150222	0.793892715523048	4.53063614831395
"DAAM1__neg"	5.72414854740584	3.9595567052365	5.87018590690106	0.85566474775221	2.76389474174914
"DDX60L__neg"	7.9445522661495	2.43648538135189	6.25910558945959	2.22044604925031e-16	3.49252431152434
"DLGAP2__neg"	5.55214681656948	2.86799706878358	0.0848793820542741	3.71850205397488	6.33184078363533
"DTWD2__neg"	2.76692881751838	0.564162841241523	4.26782504530938	2.22044604925031e-16	7.30401773051899
"E2F1__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	4.99587460065725	8.83468278905631
"EEF2K__neg"	6.55245412425834	2.22044604925031e-16	0.972639702386273	3.31386351258567	8.4962771979965
"EML5__neg"	8.23957698767257	0.382169634582149	6.69918193990116	0.457028700265666	3.968595120508
"EPHB4__neg"	3.39214802035363	2.14361975135941	2.22044604925031e-16	1.79857423351424	9.49863599682738
"EXOC3L1__neg"	0.788725313745567	4.31704529973709	0.0160715727873004	6.38028923532272	6.33892668234647
"FBXO38__neg"	6.69122978956042	2.22044604925031e-16	6.91451123431928	2.22044604925031e-16	5.43068334762598
"FEM1C__neg"	0.965447340437057	2.57384859755403	11.8534979382381	2.22044604925031e-16	3.11084801190575
"FGF5__neg"	7.08784946871036	3.76831906173362	0.00199541804712177	1.26469161572289	7.04154241614558
"FKBP1A__neg"	2.22044604925031e-16	2.79439011386991	7.1318282244244	2.22044604925031e-16	3.47048478451246
"FMO5__neg"	3.63915599053221	3.97678778057141	2.22044604925031e-16	2.22044604925031e-16	10.1446901061362
"GBGT1__neg"	7.81190240284962	2.22044604925031e-16	5.03865299900725	2.45424115375052	4.00687389577611
"GFM1__neg"	1.21415578636894	2.22044604925031e-16	6.46809739379472	2.22044604925031e-16	8.72930077367256
"GNAS__neg"	5.47679885220129	0.479820977099454	7.76805226387231	0.0121156453448919	1.78525057550778
"GOLGA8S__neg"	1.26619420042938	1.37607136809588	4.58289738745817	2.71971214489077	7.21055259206804
"GSK3B__neg"	4.87688329599331	2.22044604925031e-16	4.78071453920829	4.12729549825509	4.93012913903625
"GUCY1B3__neg"	2.26139345262972	6.77288970952719	4.10969313703714	4.92838484676673	2.22044604925031e-16
"HNRNPA1L2__neg"	6.1058298878595	0.638401246496756	6.50532207618878	2.22044604925031e-16	6.35802905614781
"HSPB6__neg"	0.0694537916014644	6.55857238597537	0.904450173360726	0.887650254617202	8.74741242124828
"ITGB1__neg"	2.22044604925031e-16	7.97930163182363	5.07986928684365	0.387862920049214	0.227526449205618
"ITGB3BP__neg"	12.1664136685202	1.03072016117939	3.71189649352719	2.22044604925031e-16	1.47584973489445
"KDM3B__neg"	7.05160441997015	2.22044604925031e-16	3.78304060566681	1.58738635064541	5.92110949652083
"LAMTOR3__neg"	2.22044604925031e-16	2.71862986376364	10.4966922480508	0.171750314804188	3.98465532923481
"LETMD1__neg"	5.09776133485482	1.16140033852524	6.42961997638528	2.22044604925031e-16	6.11553936446853
"LMBRD1__neg"	1.00304231540591	7.17414425706662	7.46864364224282	2.22044604925031e-16	4.18298383880666
"MAT2B__neg"	0.83485342571842	4.63474771440817	10.2189273067959	2.22044604925031e-16	3.63787107875291
"METTL2B__neg"	5.65485688792427	0.000891682108711202	3.59722982340243	1.49510749676415	8.82922411831205
"MFSD2A__neg"	5.80199099184296	3.82712216602111	3.36817127254687	2.30805725016208	4.18851470907051
"MLLT10__neg"	6.39332248374382	2.22044604925031e-16	7.08943331754378	2.22044604925031e-16	5.85409770555687
"MMP13__neg"	7.54053610361995	9.71231059800445	2.22044604925031e-16	2.22044604925031e-16	3.98160240541617
"MYLIP__neg"	1.86501717254607	2.22044604925031e-16	2.24697612713869	2.22044604925031e-16	10.183207880804
"NANOGP8__neg"	1.42886300779361	4.90726506429388	2.25287633119616	4.5679239894155	5.46917305241228
"NSUN3__neg"	4.30614504135624	0.524001043549896	9.96926897762889	2.22044604925031e-16	2.80903089373632
"PDLIM1__neg"	4.76054583985466	8.16854329719905	3.42702017424939	2.15689761621755	2.22044604925031e-16
"PGM2__neg"	2.38722813813695	3.31064215007147	3.1695696342911	4.09599419544674	4.74603360667187
"PHF20__neg"	6.32700252116843	2.27003047622983	6.04060295546528	2.22044604925031e-16	4.49365883082051
"PSAT1__neg"	2.16009066080199	2.92697015520526	3.5843783255875	2.22044604925031e-16	8.01186083532282
"RAP1B__neg"	0.475503763130229	1.12210056039617	13.1939184716941	2.22044604925031e-16	2.66639006548022
"RFTN2__neg"	0.281847790062929	4.82133291748674	2.22044604925031e-16	1.86797334961052	10.1442040993292
"RPA4__neg"	2.37639783863787	2.22044604925031e-16	5.51810546299244	3.11187142347559	7.81547940029167
"RYBP__neg"	1.55662370743985	1.60852794866748	12.7358169848617	2.22044604925031e-16	0.293651251634085
"SHMT2__neg"	3.53080175967449	1.82263453629125	2.22044604925031e-16	2.29738526509421	8.15169695684464
"SLC2A3__neg"	4.76960730132213	2.15163320649145	9.29928483815825	0.901195322648435	0.315606345942237
"SLC35E2__neg"	9.59925557238188	2.22044604925031e-16	1.81852612272937	2.70428624553996	5.79017049636387
"SLC35F2__neg"	3.2739047884709	2.34383991646607	2.67062245289496	3.8958253717459	2.75874852980017
"SMOX__neg"	8.60603726664564	5.58294410476576	2.43526948508376	2.75571061816655	2.22044604925031e-16
"SNURF__neg"	5.96427723121264	2.63562927604799	5.92540178431133	2.22044604925031e-16	4.24726850375541
"SPAG8__neg"	1.50061612927933	2.03781555413897	2.22044604925031e-16	2.48042364899378	11.0469191689781
"TAC3__neg"	3.89170497063494	9.76945342760055	0.780292794776223	1.32011830708209	4.3027463910154
"TMEM174__neg"	7.90468176556719	10.5786864663758	2.22044604925031e-16	2.22044604925031e-16	2.88212618819979
"TNFSF14__neg"	4.43072557315473	2.22044604925031e-16	2.22044604925031e-16	4.23148555373198	9.18245012718645
"TNK1__neg"	4.27770749996385	2.22044604925031e-16	2.22044604925031e-16	5.2073208152202	8.30328705786163
"TRIQK__neg"	1.69356754023091	7.89948904681989	0.909359675530755	2.17837363962388	4.46989071418716
"TSPAN12__neg"	2.61371592479742	4.56705606217663	2.81442057445175	1.35756744613435	6.90258919471124
"TTC23L__neg"	1.55673950148478	5.67128734777163	2.22044604925031e-16	3.76993291571679	7.52730675633834
"TWIST1__neg"	2.22044604925031e-16	1.66066731172152	2.22044604925031e-16	2.34964451697333	11.8176521513519
"TXNL1__neg"	2.22044604925031e-16	5.40156821012836	8.04541723982307	2.29279060010659	3.22998361038398
"VAMP2__neg"	3.71259840663762	2.22044604925031e-16	10.8889125744278	2.22044604925031e-16	3.45150044567063
"VEZT__neg"	5.63531294694077	2.22682986299578	8.613266090033	2.22044604925031e-16	2.64091756943239
"WDR11__neg"	6.19630233412197	0.877268739729692	9.06240996704534	2.22044604925031e-16	1.49505791783749
"ZFP1__neg"	0.347099392896913	2.90422318704379	0.945921838332482	5.10752344207099	7.37764454989975
"ZKSCAN8__neg"	7.45493208120564	2.22044604925031e-16	8.28242209354861	2.22044604925031e-16	3.86216804811822
"ZNF649__neg"	6.33775764762481	0.312146748457719	2.22044604925031e-16	2.42812009559946	8.06595820457975
"A3GALT2__neg"	7.87838537992469	10.6872571892889	2.22044604925031e-16	2.22044604925031e-16	2.90939060639721
"ABHD14B__neg"	2.33495841026212	4.12295735461859	4.74062079794255	2.95757165201618	4.83461380402663
"AMDHD1__neg"	7.64294086114344	2.22044604925031e-16	2.22044604925031e-16	7.26310314837976	1.10287481020801
"ARPP19__neg"	0.595396716898705	2.41485318876295	13.6278244807872	2.22044604925031e-16	2.22044604925031e-16
"ASB2__neg"	7.06806427734113	2.22044604925031e-16	2.04953878592375	4.63268363005226	5.14677505281209
"ATF2__neg"	4.18730275766364	4.17732382176119	3.3961824462971	4.27170838158795	2.22044604925031e-16
"ATL3__neg"	2.22044604925031e-16	5.55947755519993	5.2902401635561	2.22044604925031e-16	6.29237781858344
"AZIN2__neg"	6.3406545596055	0.849834874788417	2.23758223658775	3.16642235060601	6.51866289094405
"BNIP2__neg"	0.427638048387064	6.75519645367067	7.61158543241804	2.22044604925031e-16	3.96681538073451
"BOLA2__neg"	3.11889227544416	4.72564699628269	9.76761205203944	2.22044604925031e-16	1.19633763494989
"CD151__neg"	3.69211090421243	4.70900615532846	2.22044604925031e-16	7.48890244268074	0.818335394808659
"CELF1__neg"	8.33831029992192	1.61877251156719e-06	7.12498761178281	0.655879477792903	3.34720116131775
"CELF6__neg"	0.302032941379739	2.22044604925031e-16	2.22044604925031e-16	1.96952099285745	11.6946958182245
"CLCC1__neg"	8.35030159020755	2.64428009907662	1.85553406731196	2.11137316855946	5.03058750297053
"CLDND1__neg"	3.74934020500891	2.09157047256664	9.17861777800778	2.22044604925031e-16	4.41378242265468
"CT45A6__neg"	7.57653133005939	10.2733378597496	2.22044604925031e-16	2.22044604925031e-16	3.55379396442107
"DCUN1D4__neg"	7.17201959910444	1.41504751252107	5.95855739979992	2.22044604925031e-16	4.78222228957382
"DGUOK__neg"	0.670928985428718	4.52008299347481	4.22663438573031	3.40350976710691	6.3113909533003
"EED__neg"	5.9418986824593	2.22044604925031e-16	9.62054741318692	2.22044604925031e-16	3.50756371933643
"EPRS__neg"	0.350113736698274	3.57831147012999	5.57384507475733	1.32774843379864	8.14676607997
"F11R__neg"	5.70658638003142	3.54552262726807	7.31606600926527	1.80714300372619	0.687094573554853
"FAM109B__neg"	2.22044604925031e-16	0.696625576840455	2.22044604925031e-16	3.71899658186212	11.90807572815
"FAM71B__neg"	4.35679976256463	5.9636818084301	0.47417942619906	4.85040747399271	3.64479536285383
"FAM72D__neg"	2.22044604925031e-16	4.05226862439155	3.72108137480595	4.58179737960325	4.87198783660302
"FBXO48__neg"	6.18256569369935	4.34687328571477	4.48538202083111	2.22044604925031e-16	4.70330715578803
"FBXO9__neg"	3.08139615081382	3.08326330171359	1.69193427087647	3.76616228810406	3.86010389912695
"FCHO2__neg"	2.1121822181607	4.05489166256728	5.70974679753277	2.52149500153821	4.49330858523841
"FCRL4__neg"	2.43963693514249	6.1974498292745	0.227771747823666	1.50802802750773	7.33039490536541
"GNA13__neg"	4.04077128012723	1.88484501616412	10.0708575330357	2.22044604925031e-16	1.13824364514408
"H2AFB3__neg"	4.69335910113591	9.99322668740086	0.510857169537543	2.00656613060248	3.234721823468
"HBE1__neg"	8.1228592711156	10.8253331148324	2.22044604925031e-16	2.22044604925031e-16	2.45407151260149
"HNRNPCL2__neg"	7.87584430491872	10.5392459777413	2.22044604925031e-16	2.22044604925031e-16	2.87115056667034
"IGFBP2__neg"	2.22044604925031e-16	1.41592831822705	2.22044604925031e-16	3.54081693376017	10.6938777228388
"IL6R__neg"	5.49603582927244	2.22044604925031e-16	4.88780121359737	2.69659458543172	5.56782168782327
"IRAK2__neg"	5.48117649667622	3.35199764652957	2.22044604925031e-16	3.70813822144552	5.73841479063899
"KIAA1143__neg"	0.761168016407109	5.52315764749219	3.69925487000315	0.48368151292771	7.46355368679038
"KIF14__neg"	3.28557778300081	4.91055446841471	5.76420715144202	0.742267199053777	1.64875767323073
"KLHDC10__neg"	7.42915514756835	2.97941150306085	2.22044604925031e-16	1.91656014557003	7.75700913773191
"KPNA4__neg"	6.73019407037771	1.35091909159778	6.38972071376859	2.22044604925031e-16	1.23328992927878
"LAMP3__neg"	2.22044604925031e-16	10.4020159079505	2.22044604925031e-16	3.53663192322403	5.05220330487316
"LEPROT__neg"	3.23715011154441	4.29968681641148	6.34830673013481	1.07991103491507	2.22044604925031e-16
"LRFN1__neg"	2.22111556709255	2.22044604925031e-16	2.22044604925031e-16	0.880039965050365	11.9062596030043
"LRRC26__neg"	4.1140129799883	6.72604924473296	0.0717750672098274	4.03455015841227	4.35582638726416
"LRRC59__neg"	3.21655879441038	1.87173164134458	2.01413487323499	4.32782012215562	5.8412361224206
"MAL__neg"	2.22044604925031e-16	4.31704879542705	0.530600567247101	1.69780810591338	8.82564801286473
"MKLN1__neg"	7.64826385375915	2.18240702402534	3.3133637624532	1.55925167824966	1.57968272271457
"MMD__neg"	3.97305679811852	9.33936527747437	5.86104278801196	2.22044604925031e-16	2.22044604925031e-16
"MRPS35__neg"	1.60128971049057	6.05309356104617	1.95848690565116	3.52956518008392	4.6455807834176
"NDUFS1__neg"	4.47171304485781	1.10848031941601	5.65602482366238	3.90516445011718	3.21512406793995
"PBX1__neg"	14.1225493634397	4.62648894567372	2.22044604925031e-16	0.914080455544103	1.25698191061931
"PCSK6__neg"	7.81175027424629	8.76348613739306	2.22044604925031e-16	2.51532609024628	2.22044604925031e-16
"PEBP4__neg"	5.74390456309868	9.11231871866358	2.22044604925031e-16	1.27674282727964	4.41570145465765
"PHYHD1__neg"	2.22044604925031e-16	2.31683383738329	2.22044604925031e-16	5.65883569860331	8.91308070246131
"PIAS4__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.29027741076461	8.83899447369508
"PITPNM2__neg"	9.50688496368524	2.22044604925031e-16	0.626039981899674	5.73096777633715	2.29160620846192
"PKLR__neg"	8.05666751443962	10.4301581799705	2.22044604925031e-16	2.22044604925031e-16	2.85300503053764
"PLPP6__neg"	4.9366012658858	0.031290209996544	6.82976903562934	2.22044604925031e-16	6.02141641678137
"POLN__neg"	7.94119265420275	2.22044604925031e-16	2.22044604925031e-16	2.07571385351036	9.38822754629659
"PPP2R3C__neg"	2.6078306386	2.27605236708888	8.42416493180891	0.364917507060598	5.22062018502424
"PRKD2__neg"	8.53591695680617	0.0128865366544339	0.333709492910266	5.36051085435534	4.82418596623768
"PXN__neg"	8.53842743421671	1.53837337800449	0.612616675884004	4.26857352646549	4.42441514669759
"PYCR2__neg"	9.00429879752231	2.22044604925031e-16	1.37237687142976	5.55995045941233	2.22044604925031e-16
"PYROXD1__neg"	0.03113134910916	3.40492194471269	8.52493088337128	2.22044604925031e-16	6.84583615620693
"RGP1__neg"	9.86713276629745	2.22044604925031e-16	3.73965928021268	2.22044604925031e-16	6.16561651052485
"RMDN3__neg"	0.293800553649307	2.0266814847022	2.22044604925031e-16	3.69064582909335	8.02640644765802
"RNF145__neg"	4.13211963337678	0.70843297546035	8.84799403408745	2.22044604925031e-16	5.70130797257686
"RTKN2__neg"	5.92078613838095	1.92504837579777	4.78585665414549	2.22044604925031e-16	5.99761064524207
"SAAL1__neg"	6.34307577257558	1.36292496442871	5.03401533525877	2.22044604925031e-16	7.36399807646708
"SESN3__neg"	2.24600145375104	1.75011198717104	6.60041309719372	0.604498371703649	5.66261463633918
"SLC25A37__neg"	11.4353784248954	2.22044604925031e-16	5.78253857123178	1.40939681468219	0.240533674413863
"SND1__neg"	5.46880152600688	2.22044604925031e-16	0.667112358761089	2.16594362647296	9.72859068502116
"SNX3__neg"	2.22044604925031e-16	13.2438267600812	2.15641521422153	1.22656745199075	0.959843790170477
"SP1__neg"	3.05914592170549	2.22044604925031e-16	4.04147366310028	1.76400566637936	8.11530103312804
"SSX2IP__neg"	3.74344138234948	1.37842499514309	5.57427713483843	2.95587779948773	1.07535199308704
"STON1.GTF2A1L__neg"	4.79246139273337	5.71614404175673	1.62759044354127	3.41751060965106	2.62931523518903
"STX1A__neg"	2.96695392888564	2.8731971725659	2.22044604925031e-16	4.71245652194371	5.9779495639152
"TCP11L2__neg"	8.52942767566155	2.22044604925031e-16	6.01543884335908	2.22044604925031e-16	2.45194358401283
"TMBIM4__neg"	4.95901682034687	5.22454521275727	6.08743428597384	2.22044604925031e-16	3.52924327642878
"TMEM256__neg"	2.22044604925031e-16	5.35503484009182	1.57920804270143	3.31288831564	6.54413794323416
"TNFRSF10D__neg"	5.66850674067708	2.75979290135811	4.54792597142993	1.98103057445446	4.4006018442184
"TTLL9__neg"	1.07817635967001	3.44882224070766	0.554346350179867	3.58705477658178	8.91242105822635
"TUBB1__neg"	9.87024590209917	7.81862009714023	2.22044604925031e-16	2.27548373430995	2.22044604925031e-16
"TUBG1__neg"	2.22044604925031e-16	2.70218394488223	2.22044604925031e-16	8.36637636334863	5.74025922747126
"UBE2W__neg"	1.07533790984463	1.43087987709056	9.19038081302297	2.22044604925031e-16	3.90637531024953
"VCL__neg"	8.62334555678476	6.28877034415858	0.723585704583756	0.530870668659218	2.22044604925031e-16
"WRB__neg"	7.38714062992677	2.18663004621592	3.4246567601459	2.2322408728757	3.28595498109313
"ZDHHC19__neg"	6.31496017725097	6.54469755191586	2.22044604925031e-16	1.87921086391961	4.94294473547527
"ZNF112__neg"	4.17978184700273	1.84262569289602	3.53029884659439	2.14558006294908	7.60649179350328
"ZNF250__neg"	3.26931085699404	0.941520224018121	0.507428791874199	4.78903672792848	5.97910546680203
"ZNF689__neg"	2.7701177200176	2.22044604925031e-16	2.22044604925031e-16	3.60291700185857	9.42539872396421
